English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
luridly,luridamente,/lʊridamente/,This luridly is common in everyday life.,Questo ludibrio è comune nella vita di tutti i giorni.,/kwesto lʊdibrio e komune nella vita dɪ tutːɪ i dʒornɪ./,C2,Grammar,"C2,Grammar",
lyrical,lirico,/liriko/,"Turner was very fond of these gradated tone compositions, and carried them to a lyrical height to which they had never before attained.",Turner amava molto queste composizioni a toni graduati e le portò a un'altezza lirica mai raggiunta prima.,/təːner amava molto kweste kompozitsionɪ a tɔnɪ ɡradʊatɪ e le portɔ a ʊnaltetsːa lirika maj radʒːunta prima./,C2,Grammar,"C2,Grammar",
lyrically,liricamente,/lirikamente/,Everyone mentioned the lyrically at work.,Tutti hanno parlato del lavoro lirico.,/tutːɪ anno parlato del lavɔro liriko./,C2,Grammar,"C2,Grammar",
magnanimous,magnanimo,/maɲanimo/,These magnanimous sentiments were supported by the vigor of his actions.,Questi sentimenti magnanimi erano supportati dal vigore delle sue azioni.,/kwestɪ sentimentɪ maɲanimɪ ɛrano sʊpːortatɪ dal viɡore delle sʊe atsionɪ./,C2,Grammar,"C2,Grammar",
magnanimously,magnanimamente,/maɲanimamente/,"Magnanimously, he made the work available both as a printed book and as a file for free downloading.","Magnanimamente, ha reso disponibile l'opera sia come libro stampato che come file da scaricare gratuitamente.","/maɲanimamente, a rezo disponibile lɔpera sia kome libro stampato ke kome file da skarikare ɡratʊitamente./",C2,Grammar,"C2,Grammar",
malicious,malizioso,/malitsjozo/,"That is, sensual, malicious, or cruel thoughts.","Cioè pensieri sensuali, maliziosi o crudeli.","/tʃoɛ pensiɛrɪ sensʊalɪ, malitsjɔzɪ o krʊdɛlɪ./",C2,Grammar,"C2,Grammar",
maliciously,maliziosamente,/malitsjozamente/,The word pigneraveris might almost seem maliciously chosen.,La parola pigneraveris potrebbe quasi sembrare scelta con malizia.,/la paɾɔla piɲeravɛris potrɛbːe kwazɪ sembrare ʃelta kon malitsia./,C2,Grammar,"C2,Grammar",
malleable,malleabile,/malleabile/,The name itself is perhaps misleadingly malleable.,Il nome stesso è forse ingannevolmente malleabile.,/il nome stesso e forse iŋɡannevolmente malleabile./,C2,Grammar,"C2,Grammar",
materialism,materialismo,/materializmo/,"↩ Unlike the materialism of Ajita Kesakambala, one of the basic substances is the soul.","A differenza del materialismo di Ajita Kesakambala, una delle sostanze fondamentali è l'anima.","/a differɛntsa del materializmo dɪ ajita kezakambala, ʊna delle sostantse fondamentalɪ e lanima./",C2,Grammar,"C2,Grammar",
materialistic,materialista,/materialista/,Tom is shallow and materialistic.,Tom è superficiale e materialista.,/tɔm e sʊperfitʃale e materialista./,C2,Grammar,"C2,Grammar",
meager,scarso,/skarso/,You have a meager vocabulary.,Lei ha un vocabolario scarno.,/lɛi a ʊn vokabolario skarno./,C2,Grammar,"C2,Grammar",
mediate,mediare,/medjare/,The visionary is a mystic when his vision mediates to him an actuality beyond the reach of the senses.,Il veggente è un mistico quando la sua visione gli media un'attualità al di là della portata dei sensi.,/il vedʒːɛnte e ʊn mistiko kwando la sʊa vizione ʎɪ mɛdia ʊnatːʊalita al dɪ la della portata deɪ sɛnsɪ./,C2,Grammar,"C2,Grammar",
melancholy,malinconia,/malinkonia/,"Why, soldiers, why—should we be melancholy, boys?","Perché, soldati, perché dovremmo essere malinconici, ragazzi?","/perke, soldatɪ, perke dovremmo ɛssere malinkɔnitʃɪ, raɡatsːɪ?/",C2,Grammar,"C2,Grammar",
melodious,melodioso,/melodjozo/,"Ay, and melodious were it, would you sing it.","Sì, e se fosse melodioso, lo canteresti.","/siː, e se fosse melodjozo, lo kanterɛstɪ./",C2,Grammar,"C2,Grammar",
melodiously,melodiosamente,/melodjozamente/,We talked about the melodiously last night.,Ieri sera abbiamo parlato della melodia.,/jɛrɪ sera abːjamo parlato della melodia./,C2,Grammar,"C2,Grammar",
menacing,minaccioso,/minatʃːozo/,His hand was lifted in a menacing attitude.,La sua mano era sollevata in atteggiamento minaccioso.,/la sʊa mano ɛra sollevata in atːedʒːamento minatʃːozo./,C2,Grammar,"C2,Grammar",
menacingly,minacciosamente,/minatʃːozamente/,"But, there were other echoes, from a distance, that rumbled menacingly in the corner all through this space of time.","Ma c'erano altri echi, provenienti da lontano, che rimbombavano minacciosi nell'angolo per tutto questo spazio di tempo.","/ma tʃɛrano altrɪ ekɪ, provenjɛntɪ da lontano, ke rimbombavano minatʃːɔzɪ nellaŋɡolo per tutːo kwesto spatsio dɪ tɛmpo./",C2,Grammar,"C2,Grammar",
mercantile,mercantile,/merkantile/,"To what extent was Igor wrong calling her ""mercantile""?","In che misura Igor ha sbagliato a chiamarla ""mercantile""?","/in ke mizura iɡor a zbaʎato a kjamarla ""merkantile""?/",C2,Grammar,"C2,Grammar",
mesmeric,mesmerico,/mezmɛriko/,The mesmeric condition is so near death as to content me.,La condizione mesmerica è così vicina alla morte da accontentarmi.,/la konditsione mezmɛrika e kozi vitʃina alla mɔrte da akːontentarmɪ./,C2,Grammar,"C2,Grammar",
meteorological,meteorologico,/meteorolɔdʒiko/,The meteorological conditions have worsened.,Le condizioni meteorologiche sono peggiorate.,/le konditsionɪ meteorolodʒike sono pedʒːorate./,C2,Grammar,"C2,Grammar",
methodological,metodologico,/metodolɔdʒiko/,"But this, quite obviously, is merely a methodological precept, not a law of Nature.","Ma questo, ovviamente, è solo un precetto metodologico, non una legge di natura.","/ma kwesto, ovviamente, e solo ʊn pretʃɛtːo metodolɔdʒiko, non ʊna ledʒːe dɪ natura./",C2,Grammar,"C2,Grammar",
methodologically,metodologicamente,/metodolodʒikamente/,I recently bought a new methodologically online.,Di recente ho acquistato una nuova metodologia online.,/dɪ retʃɛnte o akːwistato ʊna nʊɔva metodolodʒia on laɪn./,C2,Grammar,"C2,Grammar",
meticulous,meticoloso,/metikolozo/,He is very meticulous in his work.,È molto meticoloso nel suo lavoro.,/e molto metikolozo nel sʊo lavɔro./,C2,Grammar,"C2,Grammar",
meticulously,meticolosamente,/metikolozamente/,"Sheer chance had placed us in the presence of this squid, and I didn’t want to lose this opportunity to meticulously study such a cephalopod specimen.",Il caso ci aveva messo di fronte a questo calamaro e non volevo perdere l'opportunità di studiare meticolosamente un esemplare di cefalopode come questo.,/il kazo tʃɪ aveva messo dɪ fronte a kwesto kalamaro e non volɛvo pɛrdere lopːortʊnita dɪ stʊdjare metikolozamente ʊn ezemplare dɪ tʃefalopode kome kwesto./,C2,Grammar,"C2,Grammar",
midwifery,ostetricia,/ostetritʃa/,"Midwifery should be taught in the same course with fencing and boxing, riding and rowing.","L'ostetricia dovrebbe essere insegnata nello stesso corso della scherma e del pugilato, dell'equitazione e del canottaggio.","/lostetritʃa dovrɛbːe ɛssere inseɲata nello stesso korso della skerma e del pʊdʒilato, dellekwitatsione e del kanotːadʒːo./",C2,Grammar,"C2,Grammar",
moribund,moribondo,/moribondo/,A moribund love is not resuscitated.,Un amore moribondo non si rianima.,/ʊn amore moribondo non sɪ rianima./,C2,Grammar,"C2,Grammar",
muscle-bound,muscolare,/mʊskolare/,It was obvious that the muscle-bound bodybuilder had been taking steroids.,Era evidente che il culturista muscoloso aveva assunto steroidi.,/ɛra evidɛnte ke il kʊltʊrista mʊskolozo aveva assunto sterɔidɪ./,C2,Grammar,"C2,Grammar",
mutinous,ammutinato,/ammʊtinato/,"The senators of Rome are this good belly, And you the mutinous members.","I senatori di Roma sono questo buon ventre, e voi i membri ammutinati.","/i senatorɪ dɪ roma sono kwesto bwɔn vɛntre, e voi i mɛmbrɪ ammʊtinatɪ./",C2,Grammar,"C2,Grammar",
nascent,nascente,/naʃɛnte/,Critics were right to point out that the politician led a nascent fascist movement.,I critici hanno giustamente sottolineato che il politico era a capo di un movimento fascista nascente.,/i krititʃɪ anno dʒʊstamente sotːolineato ke il politiko ɛra a kapo dɪ ʊn movimento faʃista naʃɛnte./,C2,Grammar,"C2,Grammar",
nigh,notte,/nɔtːe/,But was not this nigh shore?,Ma non era questa la riva vicina?,/ma non ɛra kwesta la riva vitʃina?/,C2,Grammar,"C2,Grammar",
nonchalant,disinvolto,/dizinvɔlto/,Matthew was acting as nonchalant as he could.,Matthew si comportava con la massima disinvoltura possibile.,/matːew sɪ komportava kon la massima dizinvoltura possibile./,C2,Grammar,"C2,Grammar",
nonchalantly,con nonchalance,/kon nonʃalans/,"David told the maid what he had seen, but she just shrugged nonchalantly.","David raccontò alla cameriera ciò che aveva visto, ma lei si limitò a scrollare le spalle con noncuranza.","/david rakːontɔ alla kameriɛra tʃɔ ke aveva visto, ma lɛi sɪ limitɔ a skrollare le spalle kon nonkʊrantsa./",C2,Grammar,"C2,Grammar",
nostalgic,nostalgico,/nostaldʒiko/,Many Algerians are nostalgic for Boumediene's era.,Molti algerini hanno nostalgia dell'epoca di Boumediene.,/moltɪ aldʒerinɪ anno nostaldʒia dellɛpoka dɪ boʊmedjɛne./,C2,Grammar,"C2,Grammar",
nostalgically,nostalgicamente,/nostaldʒikamente/,The teacher discussed the nostalgically in class.,L'insegnante ne ha discusso con nostalgia in classe.,/linseɲante ne a diskusso kon nostaldʒia in klasse./,C2,Grammar,"C2,Grammar",
notoriously,notoriamente,/notoriamente/,He hath been most notoriously abus’d.,È stato notoriamente maltrattato.,/e stato notoriamente maltratːato./,C2,Grammar,"C2,Grammar",
opaque,opaco,/opako/,The lights which may illuminate opaque bodies are of 4 kinds.,Le luci che possono illuminare corpi opachi sono di 4 tipi.,/le lutʃɪ ke pɔssono illʊminare kɔrpɪ opakɪ sono dɪ kwatːro tipɪ./,C2,Grammar,"C2,Grammar",
opulent,opulento,/opʊlɛnto/,"Their contemporary, Photius, does not seem to be more opulent.","Il loro contemporaneo, Fozio, non sembra essere più opulento.","/il lɔro kontemporaneo, fɔtsio, non sembra ɛssere pjʊ opʊlɛnto./",C2,Grammar,"C2,Grammar",
opulently,opulentemente,/opʊlentemente/,Please put the opulently on the table.,"Per favore, mettete l'opulenza sul tavolo.","/per favore, metːete lopʊlɛntsa sʊl tavolo./",C2,Grammar,"C2,Grammar",
ornate,ornato,/ornato/,"Here it is developed with a series of ornate verses, none of which have parallels.","Qui viene sviluppato con una serie di versi ornati, nessuno dei quali ha paralleli.","/kwi vjɛne zvilʊpːato kon ʊna sɛrie dɪ versɪ ornatɪ, nessʊno deɪ kwalɪ a paɾallɛlɪ./",C2,Grammar,"C2,Grammar",
ostensible,apparente,/apːarɛnte/,I do not understand Tom's ostensible contempt for the sartorial concerns of his peers.,Non capisco l'apparente disprezzo di Tom per le preoccupazioni sartoriali dei suoi colleghi.,/non kapisko lapːarɛnte disprɛtsːo dɪ tɔm per le preokːʊpatsionɪ sartorialɪ deɪ sʊɔi kolleɡɪ./,C2,Grammar,"C2,Grammar",
ostensibly,apparentemente,/apːarentemente/,Why are there such differences in texts that ostensibly hail from the same tradition?,Perché ci sono queste differenze in testi che apparentemente provengono dalla stessa tradizione?,/perke tʃɪ sono kweste differɛntse in tɛstɪ ke apːarentemente proveŋɡono dalla stessa traditsione?/,C2,Grammar,"C2,Grammar",
outmoded,antiquato,/antikwato/,Those views are outmoded and repugnant.,Queste opinioni sono superate e ripugnanti.,/kweste opinjonɪ sono sʊperate e ripʊɲantɪ./,C2,Grammar,"C2,Grammar",
painstaking,scrupoloso,/skrʊpolozo/,YOU want more painstaking and search-making!,VOI volete un lavoro più minuzioso e di ricerca!,/voi volete ʊn lavɔro pjʊ minʊtsjozo e dɪ ritʃerka!/,C2,Grammar,"C2,Grammar",
painstakingly,faticosamente,/fatikozamente/,He did his work painstakingly.,Ha svolto il suo lavoro in modo scrupoloso.,/a zvɔlto il sʊo lavɔro in mɔdo skrʊpolozo./,C2,Grammar,"C2,Grammar",
palatable,appetibile,/apːetibile/,The kernels of the acorns are white and palatable.,I gherigli delle ghiande sono bianchi e appetibili.,/i ɡeriʎɪ delle ɡjande sono bjankɪ e apːetibilɪ./,C2,Grammar,"C2,Grammar",
paradoxical,paradossale,/paɾadossale/,"The Buddha gives a straightforward, if paradoxical, answer to the question of head-splitting.","Il Buddha dà una risposta diretta, anche se paradossale, alla questione del taglio della testa.","/il budːa da ʊna risposta dirɛtːa, anke se paɾadossale, alla kwestjone del taʎo della tɛsta./",C2,Grammar,"C2,Grammar",
paradoxically,paradossalmente,/paɾadossalmente/,"Paradoxically, drinkable water is the first thing in short supply after a flood.","Paradossalmente, l'acqua potabile è la prima cosa che scarseggia dopo un'alluvione.","/paɾadossalmente, lakːwa potabile e la prima kɔza ke skarsedʒːa dopo ʊnallʊvjone./",C2,Grammar,"C2,Grammar",
paramount,fondamentale,/fondamentale/,Those interests are now paramount in this office.,Questi interessi sono ora preminenti in questo ufficio.,/kwestɪ interɛssɪ sono ora preminɛntɪ in kwesto ʊffitʃo./,C2,Grammar,"C2,Grammar",
parasitic,parassitario,/paɾassitario/,"Acne, which is the chief non-parasitic disease favoured by uncleanliness, has been already mentioned.","L'acne, che è la principale malattia non parassitaria favorita dalla sporcizia, è già stata menzionata.","/lakne, ke e la printʃipale malatːia non paɾassitaria favorita dalla sportʃitsia, e dʒa stata mentsjonata./",C2,Grammar,"C2,Grammar",
parochial,parrocchiale,/parɾokːjale/,He is a member of the parochial board.,È membro del consiglio parrocchiale.,/e mɛmbro del konsiʎo parɾokːjale./,C2,Grammar,"C2,Grammar",
patchily,in modo irregolare,/in mɔdo irɾeɡolare/,I recently bought a new patchily online.,Di recente ho acquistato online un nuovo patchily.,/dɪ retʃɛnte o akːwistato on laɪn ʊn nʊɔvo patkilɪ./,C2,Grammar,"C2,Grammar",
patchy,disomogeneo,/dizomodʒɛneo/,"Judy’s memory is patchy, her speech is slurred.","La memoria di Judy è confusa, il suo linguaggio è confuso.","/la memɔria dɪ dʒudɪ e konfuza, il sʊo liŋɡwadʒːo e konfuzo./",C2,Grammar,"C2,Grammar",
patronizing,paternalistico,/paternalistiko/,Don't repeat or paraphrase the question you're being asked because it sounds patronizing.,"Non ripetete o parafrasate la domanda che vi viene posta, perché sembrerebbe condiscendente.","/non ripetete o paɾafrazate la domanda ke vɪ vjɛne pɔsta, perke sembrerɛbːe kondiʃendɛnte./",C2,Grammar,"C2,Grammar",
patronizingly,paternalisticamente,/paternalistikamente/,Please put the patronizingly on the table.,"Per favore, mettete il paternalismo sul tavolo.","/per favore, metːete il paternalizmo sʊl tavolo./",C2,Grammar,"C2,Grammar",
pervasive,pervasivo,/pervazivo/,Cares and worries were pervasive in her mind.,Le preoccupazioni e gli affanni erano presenti nella sua mente.,/le preokːʊpatsionɪ e ʎɪ affannɪ ɛrano prezɛntɪ nella sʊa mente./,C2,Grammar,"C2,Grammar",
perverse,perverso,/pervɛrso/,"Jo March, you are perverse enough to provoke a saint!","Jo March, sei così perversa da provocare un santo!","/dʒo martʃ, sɛi kozi pervɛrsa da provokare ʊn santo!/",C2,Grammar,"C2,Grammar",
philanthropic,filantropico,/filantrɔpiko/,"Completely different from Tom was his boyfriend John, who was amicable and philanthropic.","Completamente diverso da Tom era il suo fidanzato John, amichevole e filantropo.","/kompletamente divɛrso da tɔm ɛra il sʊo fidantsato dʒɔn, amikevole e filantropo./",C2,Grammar,"C2,Grammar",
philanthropically,filantropicamente,/filantropikamente/,She researched the philanthropically for her project.,Ha svolto ricerche filantropiche per il suo progetto.,/a zvɔlto ritʃɛrke filantropike per il sʊo prodʒɛtːo./,C2,Grammar,"C2,Grammar",
physiological,fisiologico,/fiziolɔdʒiko/,What physiological property does olive oil have?,Quali proprietà fisiologiche ha l'olio d'oliva?,/kwalɪ proprieta fiziolodʒike a lɔlio doliva?/,C2,Grammar,"C2,Grammar",
physiologically,fisiologicamente,/fiziolodʒikamente/,"Such soils are said to be ""physiologically dry"" and need treatment.","Tali terreni sono detti ""fisiologicamente secchi"" e necessitano di un trattamento.","/talɪ terɾenɪ sono detːɪ ""fiziolodʒikamente sekːɪ"" e netʃɛssitano dɪ ʊn tratːamento./",C2,Grammar,"C2,Grammar",
polysyllabic,polisillabico,/polizillabiko/,The adjective 'polysyllabic' is polysyllabic.,"L'aggettivo ""polisillabico"" è polisillabico.","/ladʒːetːivo ""polizillabiko"" e polizillabiko./",C2,Grammar,"C2,Grammar",
ponderous,ponderoso,/ponderozo/,It is a ponderous chain!,E' una catena pesante!,/e ʊna katena pezante!/,C2,Grammar,"C2,Grammar",
ponderously,ponderatamente,/ponderatamente/,"At eight o’clock the mist rolled ponderously over the waves, and its huge curls were lifting little by little.",Alle otto la nebbia rotolava ponderosamente sulle onde e i suoi enormi riccioli si stavano sollevando a poco a poco.,/alle ɔtːo la nebːia rotolava ponderozamente sʊlle onde e i sʊɔi enormɪ ritʃːolɪ sɪ stavano sollevando a pɔko a pɔko./,C2,Grammar,"C2,Grammar",
postural,posturale,/postʊrale/,You'd be surprised what strengthening your core and doing postural corrective exercises can do for your body.,Sarete sorpresi da ciò che il rafforzamento del core e gli esercizi di correzione posturale possono fare per il vostro corpo.,/sarete sorprezɪ da tʃɔ ke il raffortsamento del kɔre e ʎɪ ezertʃitsɪ dɪ korɾetsione postʊrale pɔssono fare per il vɔstro kɔrpo./,C2,Grammar,"C2,Grammar",
precocious,precoce,/prekɔtʃe/,I never can quite understand whether my precocious self-dependence confused Mrs.,Non riesco mai a capire se la mia precoce autodipendenza abbia confuso Mrs.,/non riesko maj a kapire se la mia prekɔtʃe aʊtodipendɛntsa abːia konfuzo ɛmmeɛrɾeɛsse./,C2,Grammar,"C2,Grammar",
precociously,precocemente,/prekotʃemente/,The teacher discussed the precociously in class.,L'insegnante ha discusso in classe la precocità.,/linseɲante a diskusso in klasse la prekotʃita./,C2,Grammar,"C2,Grammar",
preconception,preconcetto,/prekontʃɛtːo/,And I have been convinced of this in spite of strong preconceptions.,E ne sono stato convinto nonostante i forti preconcetti.,/e ne sono stato konvinto nonostante i fɔrtɪ prekontʃɛtːɪ./,C2,Grammar,"C2,Grammar",
predilection,predilezione,/prediletsione/,I have not so much as the slightest predilection left.,Non ho più la minima predilezione.,/non o pjʊ la minima prediletsione./,C2,Grammar,"C2,Grammar",
preeminent,preminente,/preminɛnte/,"Of the four classes, two are said to be preeminent—the aristocrats and the brahmins.","Delle quattro classi, due sono ritenute preminenti: gli aristocratici e i bramini.","/delle kwatːro klassɪ, due sono ritenute preminɛntɪ: ʎɪ aristokratitʃɪ e i braminɪ./",C2,Grammar,"C2,Grammar",
preoccupation,preoccupazione,/preokːʊpatsione/,This person has eighteen mental preoccupations.,Questa persona ha diciotto preoccupazioni mentali.,/kwesta persona a ditʃɔtːo preokːʊpatsionɪ mentalɪ./,C2,Grammar,"C2,Grammar",
prescriptive,prescrittivo,/preskritːivo/,Prescriptive linguists are literally the worst.,I linguisti prescrittivi sono letteralmente i peggiori.,/i liŋɡwistɪ preskritːivɪ sono letːeralmente i pedʒːorɪ./,C2,Grammar,"C2,Grammar",
presentational,presentativo,/prezentativo/,We talked about the presentational last night.,Ieri sera abbiamo parlato della presentazione.,/jɛrɪ sera abːjamo parlato della prezentatsione./,C2,Grammar,"C2,Grammar",
presupposition,presupposto,/prezʊpːosto/,This presupposition is common in everyday life.,Questo presupposto è comune nella vita di tutti i giorni.,/kwesto prezʊpːosto e komune nella vita dɪ tutːɪ i dʒornɪ./,C2,Grammar,"C2,Grammar",
primeval,primordiale,/primordjale/,That region is nothing but primeval forest.,Quella regione non è altro che una foresta primordiale.,/kwella redʒone non e altro ke ʊna forɛsta primordjale./,C2,Grammar,"C2,Grammar",
prissy,perbenista,/perbenista/,These are prissy descriptions of what is evidently stripper gear.,Queste sono descrizioni perbeniste di ciò che è evidentemente un equipaggiamento da spogliarellista.,/kweste sono deskritsionɪ perbeniste dɪ tʃɔ ke e evidentemente ʊn ekwipadʒːamento da spoʎarellista./,C2,Grammar,"C2,Grammar",
procedural,procedurale,/protʃedʊrale/,I recently bought a new procedural online.,Di recente ho acquistato un nuovo procedurale online.,/dɪ retʃɛnte o akːwistato ʊn nʊɔvo protʃedʊrale on laɪn./,C2,Grammar,"C2,Grammar",
prone,prona,/prona/,Form is something that’s prone to being fettered.,La forma è un elemento che tende a essere limitato.,/la forma e ʊn elemento ke tɛnde a ɛssere limitato./,C2,Grammar,"C2,Grammar",
proportional,proporzionale,/proportsionale/,The severity of the itch is inversely proportional to the reach.,La gravità del prurito è inversamente proporzionale alla portata.,/la ɡravita del prʊrito e inversamente proportsionale alla portata./,C2,Grammar,"C2,Grammar",
proportionally,proporzionalmente,/proportsjonalmente/,Cocoanut milk is proportionally richer in carbohydrates and poorer in fat and protein than the meat of the cocoanut.,Il latte di noce di cocco è proporzionalmente più ricco di carboidrati e più povero di grassi e proteine rispetto alla carne della noce di cocco.,/il latːe dɪ notʃe dɪ kɔkːo e proportsjonalmente pjʊ rikːo dɪ karboidratɪ e pjʊ pɔvero dɪ ɡrassɪ e proteine rispɛtːo alla karne della notʃe dɪ kɔkːo./,C2,Grammar,"C2,Grammar",
proprietary,proprietario,/proprietario/,The only drivers for this hardware are proprietary.,Gli unici driver per questo hardware sono proprietari.,/ʎɪ unitʃɪ draɪver per kwesto aːɾd̪ wer sono proprietarɪ./,C2,Grammar,"C2,Grammar",
prostrate,prostrato,/prostrato/,The daughter lay prostrate and motionless; she had swooned.,La figlia giaceva prostrata e immobile; era svenuta.,/la fiʎa dʒatʃɛva prostrata e immɔbile; ɛra zvenuta./,C2,Grammar,"C2,Grammar",
proverbial,proverbiale,/proverbjale/,The intense cold of a Gallic winter was almost proverbial among the ancients.,Il freddo intenso dell'inverno gallico era quasi proverbiale tra gli antichi.,/il fredːo intɛnso dellinvɛrno ɡalliko ɛra kwazɪ proverbjale tra ʎɪ antikɪ./,C2,Grammar,"C2,Grammar",
proximal,prossimale,/prossimale/,We talked about the proximal last night.,Ieri sera abbiamo parlato del prossimale.,/jɛrɪ sera abːjamo parlato del prossimale./,C2,Grammar,"C2,Grammar",
prurient,ruffiano,/rʊffjano/,"Much to my dismay, Mary came to the party wearing a prurient dress.","Con mio grande disappunto, Mary si presentò alla festa indossando un vestito pruriginoso.","/kon mio ɡrande dizapːunto, mɛːɾɪ sɪ prezentɔ alla fɛsta indossando ʊn vestito prʊridʒinozo./",C2,Grammar,"C2,Grammar",
punitive,punitivo,/pʊnitivo/,The terms of the loan were punitive.,Le condizioni del prestito erano punitive.,/le konditsionɪ del prɛstito ɛrano pʊnitive./,C2,Grammar,"C2,Grammar",
punitively,punitivamente,/pʊnitivamente/,He explained the punitively during the meeting.,Durante l'incontro ha spiegato la punizione.,/dʊrante linkontro a spjeɡato la pʊnitsione./,C2,Grammar,"C2,Grammar",
puritanical,puritano,/pʊritano/,"You know—my ideas are rather straitlaced, —I suppose you would say, Puritanical.","Sa, le mie idee sono piuttosto rigide, suppongo che lei direbbe puritane.","/sa, le mie idɛe sono pjʊtːɔsto ridʒide, sʊpːoŋɡo ke lɛi dirɛbːe pʊritane./",C2,Grammar,"C2,Grammar",
qualitative,qualitativo,/kwalitativo/,The qualitative advantage of the second solution was eyecatching.,Il vantaggio qualitativo della seconda soluzione è stato quello di essere accattivante.,/il vantadʒːo kwalitativo della sekonda solʊtsione e stato kwello dɪ ɛssere akːatːivante./,C2,Grammar,"C2,Grammar",
rapturous,estasiante,/estaziante/,Their wonder—their rapturous astonishment—may be conceived.,"La loro meraviglia, il loro estasiante stupore, può essere concepito.","/la lɔro meraviʎa, il lɔro estaziante stʊpore, pʊɔ ɛssere kontʃepito./",C2,Grammar,"C2,Grammar",
rapturously,estasiato,/estazjato/,"Mr. Bumble, seeing with excruciating feelings, the delight of the two old paupers, who were tittering together most rapturously, hesitated for an instant.","Mr. Bumble, vedendo con sentimenti strazianti la gioia dei due vecchi poveri, che stavano ridacchiando insieme con grande entusiasmo, esitò per un istante.","/ɛmmeɛrɾe. bumble, vedɛndo kon sentimentɪ stratsjantɪ la dʒɔia deɪ due vekːɪ pɔverɪ, ke stavano ridakːjando insɪɛme kon ɡrande entʊzjazmo, ezitɔ per ʊn istante./",C2,Grammar,"C2,Grammar",
reclusive,solitario,/solitario/,↩ Anuruddha was a reclusive meditator who specialized in mindfulness of breathing.,"Anuruddha era un meditatore solitario, specializzato nella consapevolezza del respiro.","/anʊrudːa ɛra ʊn meditatore solitario, spetʃalidzːato nella konsapevoletsːa del respiro./",C2,Grammar,"C2,Grammar",
recumbent,reclinabile,/reklinabile/,"I had no desire, neither had I the strength, to move from my recumbent position.","Non avevo alcun desiderio, né la forza, di muovermi dalla posizione supina.","/non avevo alkʊn dezidɛrio, ne la fɔrtsa, dɪ mʊovermɪ dalla pozitsione sʊpina./",C2,Grammar,"C2,Grammar",
recuperative,recuperativo,/rekʊperativo/,"With his usual recuperative energy, he went on: “Come.","Con la sua solita energia di recupero, continuò: ""Vieni.","/kon la sʊa sɔlita enerdʒia dɪ rekupero, kontinʊɔ: ""vjɛnɪ./",C2,Grammar,"C2,Grammar",
remit,mandato,/mandato/,We will need to remit the case to a superior court.,Dovremo rinviare il caso a una corte superiore.,/dovrɛmo rinviare il kazo a ʊna korte sʊperiore./,C2,Grammar,"C2,Grammar",
remorseful,rimorso,/rimɔrso/,One who’s remorseful might be afraid.,Chi ha rimorsi potrebbe avere paura.,/kɪ a rimɔrsɪ potrɛbːe avere paʊra./,C2,Grammar,"C2,Grammar",
reptilian,rettiliano,/retːiliano/,Tom is secretly a reptilian humanoid.,Tom è segretamente un umanoide rettiliano.,/tɔm e seɡretamente ʊn ʊmanɔide retːiliano./,C2,Grammar,"C2,Grammar",
resounding,clamoroso,/klamorozo/,Such were the kind of lamentations resounding perpetually through Longbourn House.,Questo era il tipo di lamenti che risuonavano perennemente a Longbourn House.,/kwesto ɛra il tipo dɪ lamentɪ ke rizʊonavano perennemente a loŋɡboʊrn ouze./,C2,Grammar,"C2,Grammar",
resoundingly,clamorosamente,/klamorozamente/,The Republican Party's culture of terror was resoundingly rejected on Tuesday.,La cultura del terrore del Partito Repubblicano è stata clamorosamente respinta martedì.,/la kʊltura del terɾore del partito repʊbːlikano e stata klamorozamente respinta martedi./,C2,Grammar,"C2,Grammar",
retrospective,retrospettiva,/retrospetːiva/,Pre-eminent among them is the Book which never had any retrospective character in it.,Tra questi spicca il Libro che non ha mai avuto un carattere retrospettivo.,/tra kwestɪ spikːa il libro ke non a maj avuto ʊn kaɾatːere retrospetːivo./,C2,Grammar,"C2,Grammar",
revelatory,rivelatore,/rivelatore/,"Since the pragmatists are claiming the Frenchman as one of their own, this statement may prove revelatory.","Dal momento che i pragmatici rivendicano il francese come uno di loro, questa dichiarazione potrebbe rivelarsi rivelatrice.","/dal momento ke i praɡmatitʃɪ rivendikano il frantʃeze kome uno dɪ lɔro, kwesta dikjaɾatsione potrɛbːe rivelarsɪ rivelatritʃe./",C2,Grammar,"C2,Grammar",
rhetorical,retorico,/retɔriko/,"I take vipaccetha as second plural optative, intended as a rhetorical question.","Prendo vipaccetha come secondo ottativo plurale, inteso come domanda retorica.","/prɛndo vipatʃːeta kome sekondo otːativo plʊrale, intezo kome domanda retɔrika./",C2,Grammar,"C2,Grammar",
rhetorically,retoricamente,/retorikamente/,Everyone mentioned the rhetorically at work.,Tutti hanno parlato di retorica al lavoro.,/tutːɪ anno parlato dɪ retɔrika al lavɔro./,C2,Grammar,"C2,Grammar",
rickety,sgangherato,/zɡaŋɡerato/,"Hay to this bad tool which is, in addition, rickety!","Fieno a questo cattivo strumento che è, inoltre, sgangherato!","/fjɛno a kwesto katːivo strʊmento ke ɛː, inoltre, zɡaŋɡerato!/",C2,Grammar,"C2,Grammar",
