English_Term,Italian_Translation,Italian_IPA,English_Sentence,Italian_Sentence_Translation,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
deprecate,deprecare,/deprekare/,"I don’t know all I have done, in my fatuity,’ said Mr. Wickfield, putting out his hands, as if to deprecate my condemnation.","Non so tutto quello che ho fatto, nella mia fatuità"", disse Mr. Wickfield, allungando le mani, come per deprecare la mia condanna.","/non sɔ tutːo kwello ke o fatːo, nella mia fatʊita"", disse ɛmmeɛrɾe. wikːfjeld, allʊŋɡando le manɪ, kome per deprekare la mia kondanna./",C2,Social,"C2,Social",
depressive,depressivo,/depressivo/,She researched the depressive for her project.,Ha fatto ricerche sulla depressione per il suo progetto.,/a fatːo ritʃɛrke sʊlla depressjone per il sʊo prodʒɛtːo./,C2,Social,"C2,Social",
derelict,derelitto,/derelitːo/,It was a city condemned and derelict.,Era una città condannata e abbandonata.,/ɛra ʊna tʃitːa kondannata e abːandonata./,C2,Social,"C2,Social",
derision,derisione,/derizione/,Anything was more tolerable than this derision!,Qualsiasi cosa era più tollerabile di questa derisione!,/kwalsiazɪ kɔza ɛra pjʊ tollerabile dɪ kwesta derizione!/,C2,Social,"C2,Social",
deviant,deviante,/deviante/,This deviant is common in everyday life.,Questa devianza è comune nella vita di tutti i giorni.,/kwesta devjantsa e komune nella vita dɪ tutːɪ i dʒornɪ./,C2,Social,"C2,Social",
disparage,denigrare,/deniɡrare/,Or they ask in order to disparage.,Oppure lo chiedono per denigrare.,/opːure lo kjedono per deniɡrare./,C2,Social,"C2,Social",
disparagement,denigrazione,/deniɡratsione/,"If someone else’s disparagement makes you inferior, no-one in any teaching would be distinguished.","Se la denigrazione altrui vi rende inferiori, nessuno si distinguerebbe in nessun insegnamento.","/se la deniɡratsione altrui vɪ rɛnde inferiorɪ, nessʊno sɪ distiŋɡwerɛbːe in nessʊn inseɲamento./",C2,Social,"C2,Social",
disseminate,diffondere,/diffondere/,"That organization disseminates a lot of information, none of which can be trusted.","Questa organizzazione diffonde molte informazioni, di cui non ci si può fidare.","/kwesta orɡanidzːatsione diffonde molte informatsionɪ, dɪ kuj non tʃɪ sɪ pʊɔ fidare./",C2,Social,"C2,Social",
dissemination,diffusione,/diffʊzione/,"Without dissemination of the facts, conspiracy theories will abound.","Senza la divulgazione dei fatti, le teorie cospirative abbondano.","/sɛntsa la divʊlɡatsione deɪ fatːɪ, le teorie kospirative abːɔndano./",C2,Social,"C2,Social",
dissension,dissenso,/dissɛnso/,"But Pāṭaliputta will face three threats: from fire, flood, and dissension.","Ma Pāṭaliputta dovrà affrontare tre minacce: il fuoco, l'inondazione e il dissenso.","/ma pi aːmakron letːeːraunoeːsɛjd̪iː a ɛlle i pi u tɪ tɪ a dovra affrontare tre minatʃːe: il fʊɔko, linondatsione e il dissɛnso./",C2,Social,"C2,Social",
divination,divinazione,/divinatsione/,"Gaming, drinking, and the arts of divination, were severely prohibited.","Il gioco, il bere e le arti divinatorie erano severamente proibiti.","/il dʒɔko, il bere e le artɪ divinatɔrie ɛrano severamente proibitɪ./",C2,Social,"C2,Social",
edify,edificare,/edifikare/,"Well, sir, go forward; we will “edify.","Bene, signore, vada avanti; noi ""edificheremo"".","/bɛne, siɲore, vada avantɪ; noi ""edifikerɛmo""./",C2,Social,"C2,Social",
egalitarian,egualitario,/eɡwalitario/,Bonobos are also different in that they have a more egalitarian and cooperative society than chimpanzees.,I bonobo sono diversi anche perché hanno una società più egualitaria e cooperativa rispetto agli scimpanzé.,/i bonobo sono divɛrsɪ anke perke anno ʊna sotʃeta pjʊ eɡwalitaria e kooperativa rispɛtːo aʎɪ ʃimpantse./,C2,Social,"C2,Social",
embodiment,incarnazione,/inkarnatsione/,↩ “The embodiment of principle” is dhammakāya .,"""L'incarnazione del principio"" è dhammakāya .","/""linkarnatsione del printʃipio"" e dammakaja ./",C2,Social,"C2,Social",
euphemism,eufemismo,/eʊfemizmo/,"Euphenism"" is an incorrect spelling of ""euphemism"".","Eufenismo"" è una grafia errata di ""eufemismo"".","/eʊfenizmo"" e ʊna ɡrafia erɾata di ""eʊfemizmo""./",C2,Social,"C2,Social",
exorcist,esorcista,/ezortʃista/,Is there no exorcist Beguiles the truer office of mine eyes?,Non c'è forse un esorcista che ammali l'ufficio più vero dei miei occhi?,/non tʃe forse ʊn ezortʃista ke ammalɪ lʊffitʃo pjʊ vero deɪ mjɛi ɔkːɪ?/,C2,Social,"C2,Social",
fabrication,fabbricazione,/fabːrikatsione/,"In Canada the ore of a vast deposit of pyrites is exported to the United States, where it serves for the fabrication of sulphuric acid.","In Canada il minerale di un vasto deposito di piriti viene esportato negli Stati Uniti, dove serve per la produzione di acido solforico.","/in kanada il minerale dɪ ʊn vasto depɔzito dɪ piritɪ vjɛne esportato neʎɪ statɪ ʊnitɪ, dove sɛrve per la prodʊtsione dɪ atʃido solfɔriko./",C2,Social,"C2,Social",
gambit,gioco d'azzardo,/dʒɔko dadzːardo/,"The Queen's Gambit"" is the title of a recent series.","The Queen's Gambit"" è il titolo di una serie recente.","/te kwiːns ɡambit"" e il titolo dɪ ʊna sɛrie retʃɛnte./",C2,Social,"C2,Social",
grievance,reclamo,/reklamo/,All the past claims and grievances of his ancestry were embodied.,Tutte le rivendicazioni e le rimostranze passate dei suoi antenati erano incarnate.,/tutːe le rivendikatsionɪ e le rimostrantse passate deɪ sʊɔi antenatɪ ɛrano inkarnate./,C2,Social,"C2,Social",
headmistress,direttrice,/diretːritʃe/,The headmistress wants to see you.,La direttrice vuole vederti.,/la diretːritʃe vʊɔle vedɛrtɪ./,C2,Social,"C2,Social",
herald,araldo,/aɾaldo/,Where is Montjoy the herald?,Dov'è Montjoy l'araldo?,/dovɛ montdʒoi laɾaldo?/,C2,Social,"C2,Social",
hermit,eremita,/eremita/,| Sarabhaṅga (“arrow-breaker”) was a forest hermit in Daṇḍaka.,"| Sarabhaṅga (""spezza freccia"") era un eremita della foresta di Daṇḍaka.","/ɛsse a ɛrɾe a bi akːa a letːeːraunoeːkwatːrotʃinkwe dʒi a (""spetsːa fretʃːa"") ɛra ʊn eremita della forɛsta dɪ d̪iː a letːeːraunoeːkwatːrosɛtːe letːeːraunoeːdzɛɾod̪iː a kapːa a./",C2,Social,"C2,Social",
hotelier,albergatore,/alberɡatore/,The hotelier was very nice.,L'albergatore è stato molto gentile.,/lalberɡatore e stato molto dʒentile./,C2,Social,"C2,Social",
huddle,calca,/kalka/,No longer was it necessary for him to huddle with his fellows in some cave to avoid being eaten by prowling beasts.,Non era più necessario che si rintanasse con i suoi compagni in qualche grotta per evitare di essere divorato dalle bestie in agguato.,/non ɛra pjʊ netʃessario ke sɪ rintanasse kon i sʊɔi kompaɲɲɪ in kwalke ɡrɔtːa per evitare dɪ ɛssere divorato dalle bestie in aɡːʊato./,C2,Social,"C2,Social",
hull,scafo,/skafo/,White pepper has the black pericarp or hull removed.,Il pepe bianco viene privato del pericarpo nero o del mallo.,/il pepe bjanko vjɛne privato del perikarpo nero o del mallo./,C2,Social,"C2,Social",
hypothesize,ipotizzare,/ipotidzːare/,"Still, we can hypothesize, even if we cannot prove and establish.","Tuttavia, possiamo ipotizzare, anche se non possiamo dimostrare e stabilire.","/tʊtːavia, possjamo ipotidzːare, anke se non possjamo dimostrare e stabilire./",C2,Social,"C2,Social",
impresario,impresario,/imprezario/,I forgot an impresario at home today.,Oggi ho dimenticato un impresario a casa.,/ɔdʒːɪ o dimentikato ʊn imprezario a kaza./,C2,Social,"C2,Social",
incumbent,in carica,/in karika/,"It clearly being incumbent on some one to say, “Much better, ” Mr.","Essendo evidente che qualcuno deve dire: ""Molto meglio"", il Sig.","/essɛndo evidɛnte ke kwalkuno dɛve dire: ""molto mɛʎo"", il siɡ./",C2,Social,"C2,Social",
infernal,infernale,/infernale/,Now you know that’s infernal clever!,Ora sapete che è un'idea infernale!,/ora sapete ke e ʊnidɛa infernale!/,C2,Social,"C2,Social",
informant,informatore,/informatore/,…” … “That being used to be an informant right here in Rājagaha.,"..."" ... ""Quell'essere era un informatore proprio qui a Rājagaha.","/..."" ... ""kwellɛssere ɛra ʊn informatore prɔprio kwi a rajaɡaa./",C2,Social,"C2,Social",
ingrate,ingrato,/iŋɡrato/,"That we have been familiar, Ingrate forgetfulness shall poison rather Than pity note how much.","Che siamo stati familiari, l'ingrata dimenticanza avvelenerà piuttosto che la pietà di notare quanto.","/ke sjamo statɪ familiarɪ, liŋɡrata dimentikantsa avveleneɾa pjʊtːɔsto ke la pjeta dɪ notare kwanto./",C2,Social,"C2,Social",
innuendo,allusioni,/allʊzionɪ/,I've had enough of your salacious innuendo.,Ne ho abbastanza delle tue allusioni salaci.,/ne o abːastantsa delle tʊe allʊzionɪ salatʃɪ./,C2,Social,"C2,Social",
intermediary,intermediario,/intermedjario/,That rats convey plague to man is certain; whether fleas act as an intermediary remains somewhat uncertain.,Che i ratti trasmettano la peste all'uomo è certo; che le pulci agiscano da intermediarie rimane alquanto incerto.,/ke i ratːɪ trazmetːano la pɛste allwɔmo e tʃɛrto; ke le pultʃɪ adʒiskano da intermedjarie rimane alkwanto intʃɛrto./,C2,Social,"C2,Social",
interrogate,interrogare,/interɾoɡare/,Do not interrogate me. “On the contrary.,"Non interrogarmi. ""Al contrario.","/non interɾoɡarmɪ. ""al kontrario./",C2,Social,"C2,Social",
interrogation,interrogatorio,/interɾoɡatɔrio/,His very look was an interrogation.,Il suo stesso sguardo era un interrogatorio.,/il sʊo stesso zɡwardo ɛra ʊn interɾoɡatɔrio./,C2,Social,"C2,Social",
interrogative,interrogativo,/interɾoɡativo/,"As he shuts the door JAMES gives the cashier an interrogative look, and the cashier nods.","Mentre chiude la porta, JAMES lancia uno sguardo interrogativo alla cassiera, che annuisce.","/mentre kjude la pɔrta, (en)dʒeɪmz(it) lantʃa uno zɡwardo interɾoɡativo alla kassiɛra, ke annʊiʃe./",C2,Social,"C2,Social",
irrelevancy,irrilevanza,/irɾilevantsa/,Everyone mentioned the irrelevancy at work.,Tutti hanno parlato dell'irrilevanza del lavoro.,/tutːɪ anno parlato dellirɾilevantsa del lavɔro./,C2,Social,"C2,Social",
jargon,gergo,/dʒɛrɡo/,Can you simplify the jargon for me?,Può semplificarmi il gergo?,/pʊɔ semplifikarmɪ il dʒɛrɡo?/,C2,Social,"C2,Social",
lament,lamento,/lamento/,The public must lament that Mr.,Il pubblico deve lamentarsi del fatto che Mr.,/il pubːliko dɛve lamentarsɪ del fatːo ke ɛmmeɛrɾe./,C2,Social,"C2,Social",
lamentation,lamentazione,/lamentatsione/,And they’d vanquish the four lamentations: ‘What will I eat?,E avrebbero sconfitto i quattro lamenti: 'Cosa mangerò?,/e avrebːero skonfitːo i kwatːro lamentɪ: kɔza mandʒeɾɔ?/,C2,Social,"C2,Social",
laud,lode,/lɔde/,Strange that a life of Timour should awaken a reminiscence of the diary of Archbishop Laud!,Strano che la vita di Timour risvegli la memoria del diario dell'arcivescovo Laud!,/strano ke la vita dɪ timour rizveʎɪ la memɔria del djario dellartʃiveskovo laʊd!/,C2,Social,"C2,Social",
liaise,fare da collegamento,/fare da kolleɡamento/,Your job will be to liaise with our clients.,Il vostro compito sarà quello di mantenere i contatti con i nostri clienti.,/il vɔstro kompito saɾa kwello dɪ mantenɛre i kontatːɪ kon i nɔstrɪ kliɛntɪ./,C2,Social,"C2,Social",
lyricist,paroliere,/paroliɛre/,"Pindar, the greatest lyricist of the Greeks, wrote about athletic contests; athletes were his heroes.","Pindaro, il più grande lirico dei Greci, scriveva di gare atletiche; gli atleti erano i suoi eroi.","/pindaro, il pjʊ ɡrande liriko deɪ ɡrɛtʃɪ, skrivɛva dɪ ɡare atlɛtike; ʎɪ atlɛtɪ ɛrano i sʊɔi erɔi./",C2,Social,"C2,Social",
magnate,magnate,/maɲate/,Miroslav is a business magnate.,Miroslav è un magnate degli affari.,/mirozlav e ʊn maɲate deʎɪ affarɪ./,C2,Social,"C2,Social",
magpie,gazza,/ɡaːdzːa/,"Presently seeing near her the magpie she said to him: ""O gentle bird!","Quando vide vicino a sé la gazza, gli disse: ""O uccello gentile!","/kwando vide vitʃino a se la ɡaːdzːa, ʎɪ disse: ""o ʊtʃːɛllo dʒentile!/",C2,Social,"C2,Social",
mariner,marinaio,/marinaio/,"Mariner, say what coast is this?","Mariner, che costa è questa?","/marinɛr, ke kɔsta e kwesta?/",C2,Social,"C2,Social",
maverick,cane sciolto,/kane ʃɔlto/,He has a maverick disregard for protocol.,Ha un'indole anticonformista che non rispetta il protocollo.,/a ʊnindole antikonformista ke non rispɛtːa il protokɔllo./,C2,Social,"C2,Social",
mediation,mediazione,/medjatsione/,The union has asked for the mediation of the government in the dispute.,Il sindacato ha chiesto la mediazione del governo nella controversia.,/il sindakato a kjɛsto la medjatsione del ɡovɛrno nella kontrovɛrsia./,C2,Social,"C2,Social",
mediocrity,mediocrità,/medjokrita/,This is the reign of mediocrity!,Questo è il regno della mediocrità!,/kwesto ɛ il reɲɲo della medjokrita!/,C2,Social,"C2,Social",
menace,minaccia,/minatʃːa/,Your eyes do menace me; why look you pale?,I tuoi occhi mi minacciano; perché sei pallido?,/i tʊɔi ɔkːɪ mɪ minatʃːano; perke sɛi pallido?/,C2,Social,"C2,Social",
menial,banale,/banale/,For who else will serve a menial?,Perché chi altro servirebbe un umile?,/perke kɪ altro servirɛbːe ʊn umile?/,C2,Social,"C2,Social",
mercenary,mercenario,/mertʃenario/,"I am afraid you are mercenary, Tom.","Temo che tu sia un mercenario, Tom.","/temo ke tʊ sia ʊn mertʃenario, tɔm./",C2,Social,"C2,Social",
meteorology,meteorologia,/meteorolodʒia/,"Mr. Brooks has studied deeply geology, anthropology, and meteorology, and he has considerable mathematical ability.","Brooks ha studiato a fondo la geologia, l'antropologia e la meteorologia e possiede una notevole abilità matematica.","/brɔoks a stʊdjato a fondo la dʒeolodʒia, lantropolodʒia e la meteorolodʒia e possjede ʊna notevole abilita matematika./",C2,Social,"C2,Social",
monastic,monastico,/monastiko/,I will recite the Monastic Code.,Reciterò il Codice Monastico.,/retʃiteɾɔ il kɔditʃe monastiko./,C2,Social,"C2,Social",
moor,brughiera,/brʊɡiɛra/,"With the Moor, say’st thou?","Con il Moro, dici?","/kon il mɔro, ditʃɪ?/",C2,Social,"C2,Social",
neophyte,neofita,/neɔfita/,I was still a neophyte in Congress and eagerly followed his leadership in this fight.,Ero ancora un neofita del Congresso e seguivo con ansia la sua leadership in questa battaglia.,/ɛro ankora ʊn neɔfita del koŋɡrɛsso e seɡwivo kon ansia la sʊa liderʃip in kwesta batːaʎa./,C2,Social,"C2,Social",
oblique,obliquo,/oblikwo/,Are these last throwing out oblique hints touching Tophet?,Questi ultimi stanno lanciando accenni obliqui che toccano Tophet?,/kwestɪ ultimɪ stanno lantʃando atʃːennɪ oblikwɪ ke tɔkːano tofet?/,C2,Social,"C2,Social",
octogenarian,ottuagenario,/otːʊadʒenario/,Apparently once you become an octogenarian you can say what you like and get away with it.,"A quanto pare, quando si diventa ottuagenari si può dire quello che si vuole e farla franca.","/a kwanto pare, kwando sɪ divɛnta otːʊadʒenarɪ sɪ pʊɔ dire kwello ke sɪ vʊɔle e farla franka./",C2,Social,"C2,Social",
parable,parabola,/paɾabola/,Sometimes these are extended to short parables.,A volte queste sono estese a brevi parabole.,/a vɔlte kweste sono esteze a brɛvɪ paɾabole./,C2,Social,"C2,Social",
philanthropist,filantropo,/filantropo/,"Now, no philanthropist likes to be opposed with quibbling.","Ora, a nessun filantropo piace essere osteggiato con cavilli.","/ora, a nessʊn filantropo pjatʃe ɛssere ostedʒːato kon kavillɪ./",C2,Social,"C2,Social",
philistine,filisteo,/filistɛo/,"Do tell, now, ” cried Bildad, “is this Philistine a regular member of Deacon Deuteronomy’s meeting?","Dimmi un po'"", gridò Bildad, ""questo filisteo è un membro abituale della riunione del diacono Deuteronomio?","/dimmɪ ʊn po"", ɡridɔ bildad, ""kwesto filistɛo e ʊn mɛmbro abitʊale della riʊnjone del djakono deʊteronɔmio?/",C2,Social,"C2,Social",
plutocrat,plutocrate,/plʊtokrate/,The plutocrat is a person whose power comes from their wealth.,Il plutocrate è una persona il cui potere deriva dalla sua ricchezza.,/il plʊtokrate e ʊna persona il kuj potere deriva dalla sʊa rikːetsːa./,C2,Social,"C2,Social",
portraiture,ritrattistica,/ritratːistika/,And it is very much the same in portraiture.,E lo stesso vale per la ritrattistica.,/e lo stesso vale per la ritratːistika./,C2,Social,"C2,Social",
posit,posa,/pɔza/,"This is a term of unique occurrence in the suttas, which was seized on in later days to posit a metaphysical theory of a quasi-eternal Buddha.","Si tratta di un termine unico nelle sutte, che è stato utilizzato in seguito per proporre una teoria metafisica di un Buddha quasi eterno.","/sɪ tratːa dɪ ʊn tɛrmine uniko nelle sutːe, ke e stato ʊtilidzːato in seːɡwito per propɔrɾe ʊna teoria metafizika dɪ ʊn budːa kwazɪ etɛrno./",C2,Social,"C2,Social",
preservationist,conservatore,/konservatore/,Preservationists are pleased that these relics have been rescued.,I conservatori sono lieti che queste reliquie siano state salvate.,/i konservatorɪ sono liɛtɪ ke kweste relikwje siːano state salvate./,C2,Social,"C2,Social",
presuppose,presupporre,/prezʊpːɔrɾe/,We must presuppose that the wage paid is economically just.,Dobbiamo presupporre che il salario pagato sia economicamente giusto.,/dobːjamo prezʊpːɔrɾe ke il salario paɡato sia ekonomikamente dʒusto./,C2,Social,"C2,Social",
proscribe,proscrivere,/proskrivere/,"The church does not proscribe monarchy and prescribe democracy, or proscribe democracy and prescribe monarchy.","La Chiesa non proibisce la monarchia e prescrive la democrazia, né proibisce la democrazia e prescrive la monarchia.","/la kjɛza non proibiʃe la monarkia e preskrive la demokratsia, ne proibiʃe la demokratsia e preskrive la monarkia./",C2,Social,"C2,Social",
proscription,proscrizione,/proskritsione/,"Cicero is dead, And by that order of proscription.","Cicerone è morto, e con quell'ordine di proscrizione.","/tʃitʃerone e mɔrto, e kon kwellɔrdine dɪ proskritsione./",C2,Social,"C2,Social",
provocation,provocazione,/provokatsione/,But I have other provocations.,Ma ho altre provocazioni.,/ma o altre provokatsionɪ./,C2,Social,"C2,Social",
rebuke,rimprovero,/rimprɔvero/,Know what it means to flatter and to rebuke.,Sapere cosa significa adulare e rimproverare.,/sapere kɔza siɲifika adʊlare e rimproverare./,C2,Social,"C2,Social",
recitation,recitazione,/retʃitatsione/,Recitation is the fourth thing.,La recitazione è la quarta cosa.,/la retʃitatsione e la kwarta kɔza./,C2,Social,"C2,Social",
recluse,reclusa,/rekluza/,All the recluses take care of Mary.,Tutti i reclusi si prendono cura di Maria.,/tutːɪ i rekluzɪ sɪ prendono kura dɪ mariːa./,C2,Social,"C2,Social",
reconcile,riconciliare,/rikontʃiliare/,I have endeavored to reconcile these reckonings.,Ho cercato di conciliare questi calcoli.,/o tʃerkato dɪ kontʃiliare kwestɪ kalkolɪ./,C2,Social,"C2,Social",
redundancy,ridondanza,/ridondantsa/,Tom's involuntary redundancy will force him to make some lifestyle changes.,Il licenziamento involontario di Tom lo costringerà a cambiare stile di vita.,/il litʃentsjamento involontario dɪ tɔm lo kostrindʒeɾa a kambjare stile dɪ vita./,C2,Social,"C2,Social",
reissue,ristampa,/ristampa/,This is a reissue.,Si tratta di una ristampa.,/sɪ tratːa dɪ ʊna ristampa./,C2,Social,"C2,Social",
remonstrance,rimostranza,/rimostrantsa/,"Have you made no remonstrance about it, Agnes?","Non hai fatto nessuna rimostranza al riguardo, Agnes?","/non aj fatːo nessʊna rimostrantsa al riɡwardo, aɲɲes?/",C2,Social,"C2,Social",
remonstrate,rimostrare,/rimostrare/,I was going to remonstrate.,Stavo per ribattere.,/stavo per ribatːere./,C2,Social,"C2,Social",
reproach,rimprovero,/rimprɔvero/,Would Photius have spared such a reproach?,Fozio avrebbe risparmiato un simile rimprovero?,/fɔtsio avrɛbːe risparmjato ʊn simile rimprɔvero?/,C2,Social,"C2,Social",
requisition,requisizione,/rekwizitsione/,We may not part until you have promised to comply with my requisition.,Non possiamo separarci finché non avrete promesso di soddisfare la mia richiesta.,/non possjamo sepaɾartʃɪ finke non avrete promesso dɪ sodːisfare la mia rikjɛsta./,C2,Social,"C2,Social",
residual,residuo,/rezidʊo/,At the start the residual magnetism of the magnet cores gives a weak field.,All'inizio il magnetismo residuo dei nuclei magnetici genera un campo debole.,/allinitsio il maɲetizmo rezidʊo deɪ nuklei maɲɛtitʃɪ dʒɛnera ʊn kampo debole./,C2,Social,"C2,Social",
retrospection,retrospettiva,/retrospetːiva/,He explained the retrospection during the meeting.,Ha spiegato la retrospettiva durante la riunione.,/a spjeɡato la retrospetːiva dʊrante la riʊnjone./,C2,Social,"C2,Social",
revile,revile,/rɛvile/,And did not she herself revile me there?,E non mi ha forse rimproverato lei stessa lì?,/e non mɪ a forse rimproverato lɛi stessa li?/,C2,Social,"C2,Social",
romp,scatenarsi,/skatenarsɪ/,"We don't like romps and flirts, though we may act as if we did sometimes.","Non ci piacciono le avventure e i flirt, anche se a volte ci comportiamo come se li avessimo.","/non tʃɪ pjatʃːono le avventure e i flirt, anke se a vɔlte tʃɪ komportjamo kome se lɪ avessimo./",C2,Social,"C2,Social",
romper,pagliaccetto,/paʎatʃːɛtːo/,He explained the romper during the meeting.,Ha spiegato la tutina durante la riunione.,/a spjeɡato la tʊtina dʊrante la riʊnjone./,C2,Social,"C2,Social",
scavenger,spazzino,/spatsːino/,There are lots of garbage scavengers in Algiers.,Ad Algeri ci sono molti spazzini.,/ad aldʒɛrɪ tʃɪ sono moltɪ spatsːinɪ./,C2,Social,"C2,Social",
scroll,rotolo,/rɔtolo/,"A carrion Death, within whose empty eye There is a written scroll.","Una morte carogna, nel cui occhio vuoto c'è un rotolo scritto.","/ʊna mɔrte karoɲɲa, nel kuj ɔkːio vʊɔto tʃe ʊn rɔtolo skritːo./",C2,Social,"C2,Social",
soliloquize,soliloquiare,/solilokwjare/,He explained the soliloquize during the meeting.,Ha spiegato il soliloquio durante la riunione.,/a spjeɡato il solilɔkwjo dʊrante la riʊnjone./,C2,Social,"C2,Social",
solitary,solitario,/solitario/,The garden was cool and solitary.,Il giardino era fresco e solitario.,/il dʒardino ɛra fresko e solitario./,C2,Social,"C2,Social",
stipulate,stipulare,/stipʊlare/,Did you stipulate that it was to be delivered by August first?,Avevate stabilito che doveva essere consegnato entro il primo agosto?,/avevate stabilito ke dovɛva ɛssere konseɲato entro il primo aɡosto?/,C2,Social,"C2,Social",
stipulation,stipula,/stipʊla/,"These stipulations having been concluded, Sam locked the door and departed.","Dopo aver concluso questi accordi, Sam chiuse la porta a chiave e se ne andò.","/dopo avɛr konkluzo kwestɪ akːɔrdɪ, sam kjuze la pɔrta a kjave e se ne andɔ./",C2,Social,"C2,Social",
succumb,soccombere,/sokːombere/,"Don't succumb to lunacy too much, tomorrow is your wedding!","Non cedete troppo alla follia, domani è il vostro matrimonio!","/non tʃedete trɔpːo alla follia, domanɪ e il vɔstro matrimɔnio!/",C2,Social,"C2,Social",
surrealist,surrealista,/sʊrɾealista/,Dali was kicked out of the surrealist movement.,Dalì fu cacciato dal movimento surrealista.,/dali fʊ katʃːato dal movimento sʊrɾealista./,C2,Social,"C2,Social",
tantalize,stuzzicare,/stʊtsːikare/,"There lives no man who at some period has not been tormented, for example, by an earnest desire to tantalize a listener by circumlocution.","Non c'è uomo che in qualche momento non sia stato tormentato, per esempio, dal desiderio ardente di stuzzicare un ascoltatore con le circonlocuzioni.","/non tʃe wɔmo ke in kwalke momento non sia stato tormentato, per ezɛmpio, dal dezidɛrio ardɛnte dɪ stʊtsːikare ʊn askoltatore kon le tʃirkonlokʊtsionɪ./",C2,Social,"C2,Social",
taste-maker,creatore di gusti,/kreatore dɪ ɡustɪ/,Everyone mentioned the taste-maker at work.,Tutti hanno menzionato il creatore di gusti al lavoro.,/tutːɪ anno mentsjonato il kreatore dɪ ɡustɪ al lavɔro./,C2,Social,"C2,Social",
testimonial,testimonianza,/testimonjantsa/,We must really give the Signora a testimonial.,Dobbiamo davvero dare alla Signora una testimonianza.,/dobːjamo davvero dare alla siɲora ʊna testimonjantsa./,C2,Social,"C2,Social",
transmitter,trasmettitore,/trazmetːitore/,There are some ascetics and brahmins who are oral transmitters.,Ci sono alcuni asceti e bramini che sono trasmettitori orali.,/tʃɪ sono alkʊnɪ aʃɛtɪ e braminɪ ke sono trazmetːitorɪ oralɪ./,C2,Social,"C2,Social",
truism,truismo,/trʊizmo/,To say that technology changes rapidly is to utter a truism.,Dire che la tecnologia cambia rapidamente è come dire un'ovvietà.,/dire ke la teknolodʒia kambia rapidamente e kome dire ʊnovvieta./,C2,Social,"C2,Social",
utilitarian,utilitaristico,/ʊtilitaristiko/,Utilitarian philosophers have tried to justify some messed-up things.,I filosofi utilitaristi hanno tentato di giustificare alcune cose sbagliate.,/i filɔzofɪ ʊtilitaristɪ anno tentato dɪ dʒʊstifikare alkʊne kɔze zbaʎate./,C2,Social,"C2,Social",
vandal,vandalo,/vandalo/,"According to Vopiscus, another body of Vandals was less faithful.","Secondo Vopisco, un altro corpo di Vandali fu meno fedele.","/sekondo vopisko, ʊn altro kɔrpo dɪ vandalɪ fʊ meno fedele./",C2,Social,"C2,Social",
vermin,parassiti,/paɾassitɪ/,Possibly they had lived on rats and such-like vermin.,Forse avevano vissuto di ratti e di parassiti simili.,/forse avevano vissuto dɪ ratːɪ e dɪ paɾassitɪ similɪ./,C2,Social,"C2,Social",
vindicate,rivendicare,/rivendikare/,"What Greek shall blame me, if I bid thee rise, And vindicate by oath th’ ill-gotten prize?","Quale greco mi biasimerà, se ti dico di alzarti e di rivendicare con un giuramento il premio mal ottenuto?","/kwale ɡrɛko mɪ bjazimeɾa, se tɪ diko dɪ altsartɪ e dɪ rivendikare kon ʊn dʒʊramento il prɛmio mal otːenuto?/",C2,Social,"C2,Social",
vindication,rivendicazione,/rivendikatsione/,His enemy's failure in business was the ultimate vindication.,Il fallimento del suo nemico negli affari era la vendetta definitiva.,/il fallimento del sʊo nemiko neʎɪ affarɪ ɛra la vendetːa definitiva./,C2,Social,"C2,Social",
virtuoso,virtuoso,/virtʊozo/,Few Italians have the true virtuoso spirit.,Pochi italiani hanno il vero spirito virtuoso.,/pɔkɪ italianɪ anno il vero spirito virtʊozo./,C2,Social,"C2,Social",
wordsmith,paroliere,/paroliɛre/,Everyone mentioned the wordsmith at work.,Tutti hanno menzionato l'opera del paroliere al lavoro.,/tutːɪ anno mentsjonato lɔpera del paroliɛre al lavɔro./,C2,Social,"C2,Social",
zoologist,zoologo,/dzoɔloɡo/,Ziri's parents are zoologists and they studied rare mammals in Algeria.,I genitori di Ziri sono zoologi e hanno studiato mammiferi rari in Algeria.,/i dʒenitorɪ dɪ dzirɪ sono dzoɔlodʒɪ e anno stʊdjato mammiferɪ rarɪ in aldʒeria./,C2,Social,"C2,Social",
