English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
serious,serio,/sɛrio/,Serious offenses should be known.,I reati gravi devono essere conosciuti.,/i reatɪ ɡravɪ devono ɛssere konoʃutɪ./,A2,Grammar,"A2,Grammar",
seriously,seriamente,/seriamente/,I want to talk very seriously.,Voglio parlare molto seriamente.,/voʎo parlare molto seriamente./,A2,Grammar,"A2,Grammar",
serve,servire,/servire/,Shadow will serve for summer.,Shadow servirà per l'estate.,/ʃadow serviɾa per lestate./,A2,Food,"A2,Food",
service,servizio,/servitsio/,"Do your service, ’ she returned.","Fate il vostro servizio"", rispose lei.","/fate il vɔstro servitsio"", rispoze lɛi./",A2,Social,"A2,Social",
several,diversi,/divɛrsɪ/,We could count several hundreds.,Potremmo contarne diverse centinaia.,/potrɛmmo kontarne divɛrse tʃentinaia./,A2,Grammar,"A2,Grammar",
sew,cucire,/kʊtʃire/,"Why, I did sew it with white!","Perché, l'ho cucito con il bianco!","/perke, lo kʊtʃito kon il bjanko!/",A2,Food,"A2,Food",
shade,ombra,/ombra/,Shade is the obstruction of light.,L'ombra è l'ostruzione della luce.,/lombra e lostrʊtsione della lutʃe./,A2,Social,"A2,Social",
shadow,ombra,/ombra/,Shadow will serve for summer.,Shadow servirà per l'estate.,/ʃadow serviɾa per lestate./,A2,Social,"A2,Social",
shall,deve,/dɛve/,Now--shall I take you in?,Ora... devo portarti dentro?,/ora... dɛvo portartɪ dentro?/,A2,,A2,
shampoo,shampoo,/ʃaːmpo/,This shampoo is supposedly for dandruff.,Questo shampoo è indicato per la forfora.,/kwesto ʃaːmpo e indikato per la forfora./,A2,Shopping,"A2,Shopping",
shape,forma,/forma/,The general shape of the prison was square.,La forma generale della prigione era quadrata.,/la forma dʒenerale della pridʒone ɛra kwadrata./,A2,Food,"A2,Food",
sheet,foglio,/fɔʎo/,On the same sheet are the passages No.,Sullo stesso foglio sono riportati i brani No.,/sʊllo stesso fɔʎo sono riportatɪ i branɪ nɔ./,A2,Social,"A2,Social",
shell,conchiglia,/konkiʎa/,It was a mere shell.,Era un semplice guscio.,/ɛra ʊn semplitʃe ɡuʃo./,A2,Food,"A2,Food",
shine,brillare,/brillare/,Why does it not shine?,Perché non brilla?,/perke non brilla?/,A2,Emotions,"A2,Emotions",
shock,shock,/ʃɔkː/,"What, then, was the shock which Mrs.","Qual è stato, dunque, lo shock che Mrs.","/kwal e stato, dunkwe, lo ʃɔkː ke ɛmmeɛrɾeɛsse./",A2,Shopping,"A2,Shopping",
shoot,sparare,/spaɾare/,"Rather, it has only reached the shoots.","Piuttosto, ha raggiunto solo i germogli.","/pjʊtːɔsto, a radʒːunto solo i dʒermoʎɪ./",A2,Food,"A2,Food",
shop,negozio,/neɡɔtsio/,The shop was close and hot.,Il negozio era vicino e caldo.,/il neɡɔtsio ɛra vitʃino e kaldo./,A2,Shopping,"A2,Shopping",
shore,riva,/riva/,What is the far shore?,Che cos'è la riva lontana?,/ke kozɛ la riva lontana?/,A2,Shopping,"A2,Shopping",
short,breve,/brɛve/,There was a short pause.,C'è stata una breve pausa.,/tʃe stata ʊna brɛve paʊza./,A2,Food,"A2,Food",
shot,colpo,/kolpo/,And they have shot him.,E gli hanno sparato.,/e ʎɪ anno spaɾato./,A2,Social,"A2,Social",
shout,grido,/ɡrido/,Whatever is there to shout over?,Cosa c'è da gridare?,/kɔza tʃe da ɡridare?/,A2,Social,"A2,Social",
shut,chiuso,/kjuzo/,All the galleries are shut.,Tutte le gallerie sono chiuse.,/tutːe le ɡallerie sono kjuze./,A2,Grammar,"A2,Grammar",
sightseeing,visite turistiche,/vizite tʊristike/,↩ Evidently an excursion for sightseeing was popular.,Evidentemente un'escursione per visitare la città era molto apprezzata.,/evidentemente ʊneskʊrsjone per vizitare la tʃitːa ɛra molto apːretsːata./,A2,Travel,"A2,Travel",
significant,significativo,/siɲifikativo/,How significant is one measly Nāḷandā?,Quanto è significativo un misero Nāḷeā?,/kwanto e siɲifikativo ʊn mizero ɛnne aːmakron letːeːraunoeːtresɛtːe e aːmakron?/,A2,Grammar,"A2,Grammar",
silence,silenzio,/silɛntsio/,This is called noble silence.,Questo si chiama nobile silenzio.,/kwesto sɪ kjama nɔbile silɛntsio./,A2,Health,"A2,Health",
silently,silenziosamente,/silentsjozamente/,"Nicholas could say no more, and silently withdrew.",Nicholas non riuscì a dire altro e si ritirò in silenzio.,/nikolas non riʊʃi a dire altro e sɪ ritiɾɔ in silɛntsio./,A2,Grammar,"A2,Grammar",
silly,sciocco,/ʃɔkːo/,We can’t have any weak or silly.,Non possiamo avere nessun debole o sciocco.,/non possjamo avere nessʊn debole o ʃɔkːo./,A2,Social,"A2,Social",
silver,argento,/ardʒɛnto/,I took this for silver.,L'ho preso per l'argento.,/lo prezo per lardʒɛnto./,A2,Grammar,"A2,Grammar",
simple,semplice,/semplitʃe/,He’s simple and tells much.,È semplice e racconta molto.,/e semplitʃe e rakːonta molto./,A2,Social,"A2,Social",
simply,semplicemente,/semplitʃemente/,The matter is simply this.,La questione è semplicemente questa.,/la kwestjone e semplitʃemente kwesta./,A2,Grammar,"A2,Grammar",
since,da,/da/,Has he been here since?,È stato qui da allora?,/e stato kwi da allora?/,A2,,A2,
singing,canto,/kanto/,And went away singing to himself.,E se ne andò cantando tra sé e sé.,/e se ne andɔ kantando tra se e se./,A2,Social,"A2,Social",
single,singolo,/siŋɡolo/,That single thought is enough.,Questo singolo pensiero è sufficiente.,/kwesto siŋɡolo pensiɛro e sʊffitʃɛnte./,A2,Time & Quantity,"A2,Time & Quantity",
singular,singolare,/siŋɡolare/,Their reasons were singular and abstruse.,Le loro ragioni erano singolari e astruse.,/le lɔro radʒoːnɪ ɛrano siŋɡolarɪ e astruze./,A2,Social,"A2,Social",
sink,lavello,/lavɛllo/,Have you a mind to sink?,Avete intenzione di affondare?,/avete intentsione dɪ affondare?/,A2,Shopping,"A2,Shopping",
sitting,seduta,/seduta/,Why are you sitting here?,Perché sei seduto qui?,/perke sɛi seduto kwi?/,A2,Social,"A2,Social",
skate,pattino,/patːino/,"The turbot, John-dory, skate and sole, which were very dear, were reserved for the rich.","Il rombo, il merluzzo, la razza e la sogliola, che erano molto cari, erano riservati ai ricchi.","/il rombo, il merlutsːo, la ratsːa e la sɔʎola, ke ɛrano molto karɪ, ɛrano rizervatɪ aj rikːɪ./",A2,Shopping,"A2,Shopping",
skateboarding,skateboard,/skateboard/,Tom is skateboarding inside the half-pipe.,Tom sta facendo skateboard all'interno dell'half-pipe.,/tɔm sta fatʃɛndo skateboard allintɛrno dellhalfpipe./,A2,Travel,"A2,Travel",
skating,pattinaggio,/patːinadʒːo/,"Everybody is so hateful, I'll ask Laurie to go skating.",Sono tutti così odiosi che chiederò a Laurie di andare a pattinare.,/sono tutːɪ kozi odjɔzɪ ke kjedeɾɔ a laʊrie dɪ andare a patːinare./,A2,Travel,"A2,Travel",
ski,sci,/ʃi/,For this exploit the ragamuffin is lauding him to the skies!,Per questo exploit lo straccione lo loda fino al cielo!,/per kwesto eksplɔit lo stratʃːone lo lɔda fino al tʃɛlo!/,A2,Shopping,"A2,Shopping",
skiing,sci,/ʃi/,She is good at skiing.,È brava a sciare.,/e brava a ʃiare./,A2,Travel,"A2,Travel",
skin,pelle,/pɛlle/,The chapter on skins is finished.,Il capitolo sulle pelli è terminato.,/il kapitolo sʊlle pɛllɪ e terminato./,A2,Food,"A2,Food",
slave,schiavo,/skjavo/,"You came for gold, ye slaves.","Siete venuti per l'oro, schiavi.","/sjete venutɪ per lɔro, skjavɪ./",A2,Social,"A2,Social",
sleepless,insonne,/insɔnne/,I will lie as I have lain on many a sleepless night hitherto.,Mi coricherò come mi sono coricato in molte notti insonni finora.,/mɪ korikeɾɔ kome mɪ sono korikato in molte nɔtːɪ insɔnnɪ finora./,A2,Grammar,"A2,Grammar",
sleepy,sonnolento,/sonnolɛnto/,It was the sleepiest of sleepy days.,È stata la più sonnolenta delle giornate di sonno.,/e stata la pjʊ sonnolɛnta delle dʒornate dɪ sonno./,A2,Grammar,"A2,Grammar",
slice,fetta,/fetːa/,"On the present occasion, though I was hungry, I dared not eat my slice.","In questa occasione, sebbene avessi fame, non osai mangiare la mia fetta.","/in kwesta okːazione, sebːɛne avessɪ fame, non ozaj mandʒare la mia fetːa./",A2,Food,"A2,Food",
slide,diapositiva,/djapozitiva/,Now we’ll slide out and give the sheep-signal.,Ora scendiamo e diamo il segnale delle pecore.,/ora ʃendjamo e djamo il seɲale delle pɛkore./,A2,Social,"A2,Social",
slim,sottile,/sotːile/,Gabriel's chances of survival are slim.,Le possibilità di sopravvivenza di Gabriel sono scarse.,/le possibilita dɪ sopravvivɛntsa dɪ ɡabriel sono skarse./,A2,Grammar,"A2,Grammar",
slowly,lentamente,/lentamente/,Slowly; for she saw the clergyman.,"Lentamente, perché vide l'ecclesiastico.","/lentamente, perke vide lekːlezjastiko./",A2,Grammar,"A2,Grammar",
smartphone,smartphone,/zmartfon/,This smartphone has a camera.,Questo smartphone ha una fotocamera.,/kwesto zmartfon a ʊna fotokamera./,A2,,A2,
smooth,liscio,/liʃo/,How smooth and even they do bear themselves!,Come si sopportano in modo regolare e uniforme!,/kome sɪ sopːɔrtano in mɔdo reɡolare e ʊniforme!/,A2,Grammar,"A2,Grammar",
smoothly,senza problemi,/sɛntsa problɛmɪ/,"No, my young friend, ” says Chadband smoothly, “I will not let you alone.","No, mio giovane amico"", dice Chadband con dolcezza, ""non ti lascerò solo.","/nɔ, mio dʒovane amiko"", ditʃe tʃadband kon doltʃetsːa, ""non tɪ laʃeɾɔ solo./",A2,Grammar,"A2,Grammar",
snack,spuntino,/spʊntino/,"Where did you tell the boy to meet us with the snack, Martin?","Dove hai detto al ragazzo di incontrarci con la merenda, Martin?","/dove aj detːo al raɡatsːo dɪ inkontrartʃɪ kon la merɛnda, martin?/",A2,Food,"A2,Food",
snowboarding,snowboard,/znowboard/,Have you ever gone skiing or snowboarding?,Siete mai andati a sciare o a fare snowboard?,/sjete maj andatɪ a ʃiare o a fare znowboard?/,A2,Travel,"A2,Travel",
soap,sapone,/sapone/,"What is meant by ""lime soap""?","Cosa si intende per ""sapone di calce""?","/kɔza sɪ intɛnde per ""sapone dɪ kaltʃe""?/",A2,Shopping,"A2,Shopping",
society,società,/sotʃeta/,How comes she in such society?,Come mai è entrata in questa società?,/kome maj e entrata in kwesta sotʃeta?/,A2,Professional,"A2,Professional",
sock,calzino,/kaltsino/,"Here are two new suits of clothes—shirts, socks, everything complete.","Ecco due vestiti nuovi, camicie, calze, tutto completo.","/ɛkːo due vestitɪ nʊɔvɪ, kamitʃe, kaltse, tutːo komplɛto./",A2,Social,"A2,Social",
soda,soda,/sɔda/,What does the soda do?,Cosa fa la soda?,/kɔza fa la sɔda?/,A2,Food,"A2,Food",
soft,morbido,/mɔrbido/,"So voluptuous, is it not--so soft?","Così voluttuoso, non è vero? Così morbido?","/kozi volʊtːʊozo, non e vero? kozi mɔrbido?/",A2,Grammar,"A2,Grammar",
soft,morbido,/mɔrbido/,"So voluptuous, is it not--so soft?","Così voluttuoso, non è vero? Così morbido?","/kozi volʊtːʊozo, non e vero? kozi mɔrbido?/",A2,Grammar,"A2,Grammar",
softly,dolcemente,/doltʃemente/,Lucy is asleep and breathing softly.,Lucy dorme e respira dolcemente.,/lusɪ dɔrme e respira doltʃemente./,A2,Grammar,"A2,Grammar",
software,software,/sɔft̪wer/,We do more than just software.,Non ci occupiamo solo di software.,/non tʃɪ okːʊpjamo solo dɪ sɔft̪wer./,A2,Social,"A2,Social",
soldier,soldato,/soldato/,And to be a soldier?,E per essere un soldato?,/e per ɛssere ʊn soldato?/,A2,Social,"A2,Social",
solution,soluzione,/solʊtsione/,We now come to the correct solution.,Arriviamo ora alla soluzione corretta.,/arɾivjamo ora alla solʊtsione korɾɛtːa./,A2,Social,"A2,Social",
someday,un giorno,/ʊn dʒorno/,They had plans to travel together someday.,Avevano in programma di viaggiare insieme un giorno.,/avevano in proɡramma dɪ vjadʒːare insɪɛme ʊn dʒorno./,A2,Grammar,"A2,Grammar",
somewhere,da qualche parte,/da kwalke parte/,I would sooner go—somewhere else.,Preferirei andare da qualche altra parte.,/preferirɛi andare da kwalke altra parte./,A2,Grammar,"A2,Grammar",
sort,tipo,/tipo/,That sort was well fish’d for.,Quel tipo di pesce era ben pescato.,/kwel tipo dɪ peʃe ɛra bɛn peskato./,A2,Social,"A2,Social",
source,fonte,/fonte/,Ignorance is the source of defilements.,L'ignoranza è la fonte dei defilamenti.,/liɲorantsa e la fonte deɪ defilamentɪ./,A2,Social,"A2,Social",
spaceship,astronave,/astronave/,Our Earth is a big spaceship.,La nostra Terra è una grande astronave.,/la nɔstra tɛrɾa e ʊna ɡrande astronave./,A2,Shopping,"A2,Shopping",
spaghetti,spaghetti,/spaɡetːɪ/,All the connotations of this term suggested by innumerable spaghetti Westerns are intentional.,Tutte le connotazioni di questo termine suggerite da innumerevoli spaghetti western sono intenzionali.,/tutːe le konnotatsionɪ dɪ kwesto tɛrmine sʊdʒːerite da innʊmerevolɪ spaɡetːɪ wɛstern sono intentsionalɪ./,A2,Food,"A2,Food",
speaker,altoparlante,/altoparlante/,These are the four speakers.,Questi sono i quattro oratori.,/kwestɪ sono i kwatːro oratorɪ./,A2,Social,"A2,Social",
specific,specifico,/spetʃifiko/,Each set of questions is personal and specific.,Ogni serie di domande è personale e specifica.,/oɲɲɪ sɛrie dɪ domande e personale e spetʃifika./,A2,Grammar,"A2,Grammar",
speed,velocità,/velotʃita/,"Be valiant, and speed well.",Siate valorosi e veloci.,/sjate valorɔzɪ e velotʃɪ./,A2,Social,"A2,Social",
spider,ragno,/raɲɲo/,It was so like a human spider!,Sembrava proprio un ragno umano!,/sembrava prɔprio ʊn raɲɲo ʊmano!/,A2,Social,"A2,Social",
spill,fuoriuscita,/fʊoriʊʃita/,"O, the blood is spill’d Of my dear kinsman!","Oh, il sangue versato del mio caro parente!","/oː, il saŋɡwe versato del mio karo parɛnte!/",A2,Shopping,"A2,Shopping",
splash,schizzo,/skitsːo/,"The next, a loud splash announced that my brave Queequeg had dived to the rescue.","L'attimo dopo, un forte spruzzo annunciò che il mio coraggioso Queequeg si era tuffato in soccorso.","/latːimo dopo, ʊn fɔrte sprutsːo annʊntʃɔ ke il mio koradʒːozo kweekweɡ sɪ ɛra tʊffato in sokːorso./",A2,Time & Quantity,"A2,Time & Quantity",
split,spaccatura,/spakːatura/,"Come, I’ll split the difference, gen’lmen, ” urged Gamfield.","Venite, dividerò la differenza, signori"", esortò Gamfield.","/venite, divideɾɔ la differɛntsa, siɲorɪ"", ezortɔ ɡamfjeld./",A2,Food,"A2,Food",
spoon,cucchiaio,/kʊkːjaio/,"The fourth, ‘Who has been meddling with my spoon?","Il quarto: ""Chi si è intromesso nel mio cucchiaio?","/il kwarto: ""kɪ sɪ e intromesso nel mio kʊkːjaio?/",A2,Time & Quantity,"A2,Time & Quantity",
sports,sport,/spɔrt/,"From henceforth I will, coz, and devise sports.","D'ora in poi farò, farò e farò sport.","/dora in pɔi faɾɔ, faɾɔ e faɾɔ spɔrt./",A2,Social,"A2,Social",
spread,diffusione,/diffʊzione/,So the news had spread.,Così la notizia si era diffusa.,/kozi la notitsia sɪ ɛra diffuza./,A2,Social,"A2,Social",
square,piazza,/pjatsːa/,The room had been square.,La stanza era quadrata.,/la stantsa ɛra kwadrata./,A2,Social,"A2,Social",
stadium,stadio,/stadio/,"For the sake of economy, I have calculated by the smallest stadium.","Per motivi di economia, ho calcolato per lo stadio più piccolo.","/per motivɪ dɪ ekonomia, o kalkolato per lo stadio pjʊ pikːolo./",A2,Shopping,"A2,Shopping",
staff,personale,/personale/,"Bondservants, workers, and staff do their duties neglectfully.","I servitori, gli operai e il personale svolgono i loro compiti con negligenza.","/i servitorɪ, ʎɪ operaːɪ e il personale zvolɡono i lɔro kompitɪ kon neɡlidʒɛntsa./",A2,Social,"A2,Social",
stair,scala,/skala/,"Shall I go down stairs, sir?","Devo scendere le scale, signore?","/dɛvo ʃɛndere le skale, siɲore?/",A2,Shopping,"A2,Shopping",
stamp,timbro,/timbro/,Your fire-new stamp of honour is scarce current.,Il vostro timbro d'onore nuovo di zecca è poco attuale.,/il vɔstro timbro donore nʊɔvo dɪ dzekːa e pɔko atːʊale./,A2,Social,"A2,Social",
state,Stato,/stato/,What are states of existence?,Cosa sono gli stati di esistenza?,/kɔza sono ʎɪ statɪ dɪ ezistɛntsa?/,A2,Professional,"A2,Professional",
statue,statua,/statʊa/,Give him a statue with his ancestors.,Dategli una statua con i suoi antenati.,/dateʎɪ ʊna statʊa kon i sʊɔi antenatɪ./,A2,Shopping,"A2,Shopping",
steak,bistecca,/bistekːa/,"You’ve been beating this steak too much, cook; it’s too tender.","Ha battuto troppo questa bistecca, cuoco; è troppo tenera.","/a batːuto trɔpːo kwesta bistekːa, kʊɔko; e trɔpːo tɛnera./",A2,Food,"A2,Food",
steal,rubare,/rʊbare/,How could you steal the dyers’ cloth?,Come hai potuto rubare la stoffa dei tintori?,/kome aj potuto rʊbare la stɔffa deɪ tintorɪ?/,A2,Shopping,"A2,Shopping",
stomach,stomaco,/stɔmako/,The stomach is the primary cause.,Lo stomaco è la causa principale.,/lo stɔmako e la kaʊza printʃipale./,A2,Food,"A2,Food",
stomachache,mal di stomaco,/mal dɪ stɔmako/,Soon afterwards the Buddha had a stomachache.,Poco dopo il Buddha ebbe un mal di stomaco.,/pɔko dopo il budːa ɛbːe ʊn mal dɪ stɔmako./,A2,Health,"A2,Health",
storm,tempesta,/tempɛsta/,The town was taken by storm.,La città fu presa d'assalto.,/la tʃitːa fʊ preza dassalto./,A2,Health,"A2,Health",
stove,stufa,/stufa/,They were warmed with open fireplaces or stoves.,Venivano riscaldati con caminetti o stufe aperte.,/venivano riskaldatɪ kon kaminetːɪ o stufe apɛrte./,A2,Shopping,"A2,Shopping",
stranger,estraneo,/estraneo/,It makes a stranger stare.,Fa fissare un estraneo.,/fa fissare ʊn estraneo./,A2,Social,"A2,Social",
strategy,strategia,/stratedʒia/,I thought communication was part of our strategy.,Pensavo che la comunicazione facesse parte della nostra strategia.,/pensavo ke la komʊnikatsione fatʃɛsse parte della nɔstra stratedʒia./,A2,Grammar,"A2,Grammar",
strength,forza,/fɔrtsa/,It was beyond my strength.,Era al di là delle mie forze.,/ɛra al dɪ la delle mie fɔrtse./,A2,Health,"A2,Health",
stress,stress,/stress/,"And all their stress, weariness, and heat exhaustion would die down.","E tutto lo stress, la stanchezza e l'esaurimento da calore si sarebbero esauriti.","/e tutːo lo stress, la stanketsːa e lezaʊrimento da kalore sɪ sarebːero ezaʊritɪ./",A2,Social,"A2,Social",
strike,sciopero,/ʃɔpero/,"Shall I strike it, sir?","Devo colpirlo, signore?","/dɛvo kolpirlo, siɲore?/",A2,Food,"A2,Food",
string,stringa,/striŋɡa/,"The strings, my lord, are false.","Le corde, mio signore, sono false.","/le kɔrde, mio siɲore, sono false./",A2,Social,"A2,Social",
strongly,fortemente,/fortemente/,I can walk quite strongly.,Riesco a camminare abbastanza bene.,/riesko a kamminare abːastantsa bɛne./,A2,Grammar,"A2,Grammar",
structure,struttura,/strʊtːura/,Give the mechanical structure of the starch grain.,Indicare la struttura meccanica del chicco di amido.,/indikare la strʊtːura mekːanika del kikːo dɪ amido./,A2,Grammar,"A2,Grammar",
stuff,roba,/rɔba/,Want any of this stuff?,Volete un po' di questa roba?,/volete ʊn po dɪ kwesta rɔba?/,A2,Social,"A2,Social",
stupid,stupido,/stupido/,"How stupid you are, child!","Come sei stupida, bambina!","/kome sɛi stupida, bambina!/",A2,Social,"A2,Social",
succeed,successo,/sʊtʃːɛsso/,Crummles is certain to succeed.,Crummles è certo di avere successo.,/krummles e tʃɛrto dɪ avere sʊtʃːɛsso./,A2,Professional,"A2,Professional",
successfully,con successo,/kon sʊtʃːɛsso/,But for it she would have avoided George Emerson successfully.,Ma per questo avrebbe evitato George Emerson con successo.,/ma per kwesto avrɛbːe evitato dʒɔrdʒ emɛrson kon sʊtʃːɛsso./,A2,Grammar,"A2,Grammar",
such,tale,/tale/,Without such it is monstrous.,Senza di essa è mostruoso.,/sɛntsa dɪ essa e mostrʊozo./,A2,Grammar,"A2,Grammar",
sudden,improvviso,/improvvizo/,"I asked, with sudden gravity.","Chiesi, con improvvisa gravità.","/kjɛzɪ, kon improvviza ɡravita./",A2,Grammar,"A2,Grammar",
suddenly,improvvisamente,/improvvizamente/,"I’m Gatsby, ” he said suddenly.","Sono Gatsby"", disse all'improvviso.","/sono ɡatzbɪ"", disse allimprovvizo./",A2,Grammar,"A2,Grammar",
suggest,suggerire,/sʊdʒːerire/,I think it right to suggest it.,Credo sia giusto suggerirlo.,/krɛdo sia dʒusto sʊdʒːerirlo./,A2,Social,"A2,Social",
suit,abito,/abito/,"Does this suit you, Mr.","Le va bene così, signor","/le va bɛne kozi, siɲor/",A2,Social,"A2,Social",
suitable,adatto,/adatːo/,They do what is suitable.,Fanno ciò che è opportuno.,/fanno tʃɔ ke e opːortuno./,A2,Grammar,"A2,Grammar",
suitcase,valigia,/validʒa/,The suitcases were ready for loading.,Le valigie erano pronte per essere caricate.,/le validʒe ɛrano pronte per ɛssere karikate./,A2,Shopping,"A2,Shopping",
summary,sintesi,/sintezɪ/,This is the first summary.,Questa è la prima sintesi.,/kwesta ɛ la prima sintezɪ./,A2,Social,"A2,Social",
sunflower,girasole,/dʒirasole/,These sunflowers are so beautiful.,Questi girasoli sono così belli.,/kwestɪ dʒirasolɪ sono kozi bɛllɪ./,A2,,A2,
sunglasses,occhiali da sole,/okːjalɪ da sole/,Why are you wearing sunglasses at night?,Perché indossi gli occhiali da sole di notte?,/perke indɔssɪ ʎɪ okːjalɪ da sole dɪ nɔtːe?/,A2,Shopping,"A2,Shopping",
sunlight,luce solare,/lutʃe solare/,In the sunlight his face was green.,Alla luce del sole il suo viso era verde.,/alla lutʃe del sole il sʊo vizo ɛra verde./,A2,Abstract,"A2,Abstract",
superlative,superlativo,/sʊperlativo/,"He is always in extremes, perpetually in the superlative degree.","È sempre agli estremi, perennemente al grado superlativo.","/e sɛmpre aʎɪ estrɛmɪ, perennemente al ɡrado sʊperlativo./",A2,Social,"A2,Social",
superstar,superstar,/sʊperstar/,Ziri wants to be a superstar.,Ziri vuole diventare una superstar.,/dzirɪ vʊɔle diventare ʊna sʊperstar./,A2,Social,"A2,Social",
supper,cena,/tʃena/,It was a glorious supper.,È stata una cena gloriosa.,/e stata ʊna tʃena ɡloriɔza./,A2,Food,"A2,Food",
support,supporto,/sʊpːɔrto/,The four supports are finished.,I quattro supporti sono finiti.,/i kwatːro sʊpːɔrtɪ sono finitɪ./,A2,Social,"A2,Social",
suppose,supporre,/sʊpːɔrɾe/,Suppose she should be murdered.,Supponiamo che venga uccisa.,/sʊpːonjamo ke veŋɡa ʊtʃːiza./,A2,Social,"A2,Social",
surfing,navigazione,/naviɡatsione/,The waves were perfect for surfing that day.,Quel giorno le onde erano perfette per fare surf.,/kwel dʒorno le onde ɛrano perfɛtːe per fare surf./,A2,Travel,"A2,Travel",
surname,cognome,/koɲome/,"But under the lower empire, surnames were extremely various and uncertain.",Ma nel basso impero i cognomi erano estremamente vari e incerti.,/ma nel basso impɛro i koɲomɪ ɛrano estremamente varɪ e intʃɛrtɪ./,A2,Social,"A2,Social",
surprised,sorpreso,/sorprezo/,Was she not very much surprised?,Non era molto sorpresa?,/non ɛra molto sorpreza?/,A2,Grammar,"A2,Grammar",
surprising,sorprendente,/sorprendɛnte/,There is nothing surprising in this.,Non c'è nulla di sorprendente in questo.,/non tʃe nulla dɪ sorprendɛnte in kwesto./,A2,Grammar,"A2,Grammar",
survive,sopravvivere,/sopravvivere/,"But sir, does a divinity survive?","Ma signore, una divinità sopravvive?","/ma siɲore, ʊna divinita sopravvive?/",A2,Time & Quantity,"A2,Time & Quantity",
swallow,inghiottire,/iŋɡjotːire/,"After regurgitating, he would swallow.","Dopo aver rigurgitato, deglutiva.","/dopo avɛr riɡʊrdʒitato, deɡlʊtiva./",A2,Food,"A2,Food",
sweat,sudore,/sʊdore/,The monks made him sweat by heating him.,I monaci lo facevano sudare riscaldandolo.,/i mɔnatʃɪ lo fatʃevano sʊdare riskaldandolo./,A2,Health,"A2,Health",
sweetheart,cuore,/kʊɔre/,"Mistress Page is come with me, sweetheart.","La padrona Page viene con me, tesoro.","/la padrona pɛidʒ vjɛne kon me, tezɔro./",A2,Social,"A2,Social",
swimming,nuoto,/nʊɔto/,Tom was swimming in bliss.,Tom stava nuotando nella beatitudine.,/tɔm stava nʊotando nella beatitudine./,A2,Grammar,"A2,Grammar",
swimsuit,costume da bagno,/kostume da baɲɲo/,Sami's girlfriend had her swimsuit on.,La ragazza di Sami aveva il costume da bagno.,/la raɡatsːa dɪ samɪ aveva il kostume da baɲɲo./,A2,Shopping,"A2,Shopping",
symbol,simbolo,/simbolo/,The letter was the symbol of her calling.,La lettera era il simbolo della sua vocazione.,/la lɛtːera ɛra il simbolo della sʊa vokatsione./,A2,Social,"A2,Social",
symphony,sinfonia,/sinfonia/,Listening to this symphony is always a pleasure.,Ascoltare questa sinfonia è sempre un piacere.,/askoltare kwesta sinfonia e sɛmpre ʊn pjatʃere./,A2,Social,"A2,Social",
system,sistema,/sistɛma/,"This is a great system, Mr.","Questo è un ottimo sistema, Sig.","/kwesto ɛ ʊn otːimo sistɛma, siɡ./",A2,Grammar,"A2,Grammar",
table,tavolo,/tavolo/,It were the Poison-bottle on table.,Era la bottiglia di veleno sul tavolo.,/ɛra la botːiʎa dɪ veleno sʊl tavolo./,A2,Food,"A2,Food",
tablespoon,cucchiaio,/kʊkːjaio/,This spoon is a tablespoon.,Questo cucchiaio è un cucchiaio da tavola.,/kwesto kʊkːjaio e ʊn kʊkːjaio da tavola./,A2,Time & Quantity,"A2,Time & Quantity",
tablet,tavoletta,/tavoletːa/,As well might those tablets stand in the cave of Elephanta as here.,Le tavolette potrebbero trovarsi sia nella grotta di Elephanta che qui.,/le tavoletːe potrebːero trovarsɪ sia nella ɡrɔtːa dɪ elefanta ke kwi./,A2,Shopping,"A2,Shopping",
talent,talento,/talɛnto/,Let the request be fifty talents.,Che la richiesta sia di cinquanta talenti.,/ke la rikjɛsta sia dɪ tʃinkwanta talɛntɪ./,A2,Social,"A2,Social",
tap,rubinetto,/rʊbinetːo/,"He shall draw, he shall tap.","Disegnerà, toccherà, toccherà.","/dizeɲeɾa, tokːeɾa, tokːeɾa./",A2,Food,"A2,Food",
tape,nastro adesivo,/nastro adezivo/,Sami's confession was caught on tape.,La confessione di Sami è stata registrata.,/la konfessjone dɪ samɪ e stata redʒistrata./,A2,Shopping,"A2,Shopping",
target,obiettivo,/objetːivo/,How many targets did you hit?,Quanti bersagli ha colpito?,/kwantɪ bersaʎɪ a kolpito?/,A2,Social,"A2,Social",
task,compito,/kompito/,The terrible task was over.,Il terribile compito era terminato.,/il terɾibile kompito ɛra terminato./,A2,Food,"A2,Food",
taste,gusto,/ɡusto/,He has ridged taste buds.,Ha papille gustative rigide.,/a papille ɡʊstative ridʒide./,A2,Food,"A2,Food",
teaching,insegnamento,/inseɲamento/,The teaching is well explained.,L'insegnamento è ben spiegato.,/linseɲamento e bɛn spjeɡato./,A2,Grammar,"A2,Grammar",
tear,strappo,/strapːo/,The queen mother was in tears....,La regina madre era in lacrime....,/la redʒina madre ɛra in lakrime..../,A2,Health,"A2,Health",
