English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
plug,spina,/spina/,"The plug of life is dry, sir, and but the mud is left.","Il tappo della vita è asciutto, signore, e rimane solo il fango.","/il tapːo della vita e aʃutːo, siɲore, e rimane solo il faŋɡo./",B1,Social,"B1,Social",
poet,poeta,/poɛta/,The Vekhanasas were Vedic poets.,I Vekhanasas erano poeti vedici.,/i vekanazas ɛrano poɛtɪ vɛditʃɪ./,B1,Social,"B1,Social",
poetry,poesia,/poezia/,It was very good poetry.,Era un'ottima poesia.,/ɛra ʊnotːima poezia./,B1,Social,"B1,Social",
pole,palo,/palo/,Are we at the pole?,Siamo al polo?,/sjamo al pɔlo?/,B1,Social,"B1,Social",
policy,politica,/politika/,Honesty is the best policy.,L'onestà è la migliore politica.,/lonesta e la miʎore politika./,B1,Social,"B1,Social",
politician,politico,/politiko/,"You are a singular politician, ’ said Louisa.","Lei è un politico singolare"", disse Louisa.","/lɛi e ʊn politiko siŋɡolare"", disse loʊiza./",B1,Social,"B1,Social",
politics,politica,/politika/,The real business at Bayonne was politics.,Il vero affare a Bayonne era la politica.,/il vero affare a bajɔnne ɛra la politika./,B1,Social,"B1,Social",
possessive,possessivo,/possessivo/,"They wouldn’t be greedy for flavors, nor possessive about anything in the world.","Non sarebbero avidi di sapori, né possessivi di nulla al mondo.","/non sarebːero avidɪ dɪ saporɪ, ne possessivɪ dɪ nulla al mondo./",B1,Social,"B1,Social",
postcard,cartolina,/kartolina/,She sent me a postcard that said she hates the smell of animals.,Mi ha mandato una cartolina in cui diceva di odiare l'odore degli animali.,/mɪ a mandato ʊna kartolina in kuj ditʃeva dɪ odjare lodore deʎɪ animalɪ./,B1,Social,"B1,Social",
postman,postino,/postino/,"It's our day for a letter, and the postman hasn't been.","È il nostro giorno per una lettera, e il postino non è venuto.","/e il nɔstro dʒorno per ʊna lɛtːera, e il postino non e venuto./",B1,Social,"B1,Social",
praise,elogio,/elɔdʒo/,The praises of virginity are excessive.,Le lodi della verginità sono eccessive.,/le lɔdɪ della verdʒinita sono etʃːessive./,B1,Social,"B1,Social",
prayer,preghiera,/preɡiɛra/,I had recourse to prayer.,Ho fatto ricorso alla preghiera.,/o fatːo rikorso alla preɡiɛra./,B1,Social,"B1,Social",
prefix,prefisso,/prefisso/,"Sir, I make no apology for dropping all forms of conventional prefix.","Signore, non mi scuso per aver abbandonato ogni forma di prefisso convenzionale.","/siɲore, non mɪ skuzo per avɛr abːandonato oɲɲɪ forma dɪ prefisso konventsionale./",B1,Social,"B1,Social",
preparation,preparazione,/prepaɾatsione/,We have not made good preparation.,Non abbiamo fatto una buona preparazione.,/non abːjamo fatːo ʊna bʊɔna prepaɾatsione./,B1,Social,"B1,Social",
preposition,preposizione,/prepozitsione/,Prepositions are not words to end sentences with.,Le preposizioni non sono parole con cui concludere le frasi.,/le prepozitsionɪ non sono paɾɔle kon kuj konkludere le frazɪ./,B1,Social,"B1,Social",
prescription,prescrizione,/preskritsione/,It is an occasional ingredient in some prescriptions for arrow-poison.,È un ingrediente occasionale in alcune ricette per il veleno delle frecce.,/e ʊn iŋɡrediɛnte okːazionale in alkʊne ritʃɛtːe per il veleno delle frɛtʃːe./,B1,Social,"B1,Social",
presence,presenza,/prezɛntsa/,Is’t not a goodly presence?,Non è una bella presenza?,/non e ʊna bɛlla prezɛntsa?/,B1,Social,"B1,Social",
presentation,presentazione,/prezentatsione/,"It’s presentation below the threshold, you know, diluted presentation.","È una presentazione al di sotto della soglia, insomma, una presentazione diluita.","/e ʊna prezentatsione al dɪ sotːo della sɔʎa, insomma, ʊna prezentatsione dilʊita./",B1,Social,"B1,Social",
press,stampa,/stampa/,I—I would rather not press the case.,Preferirei non insistere sul caso.,/preferirɛi non insistere sʊl kazo./,B1,Social,"B1,Social",
priest,sacerdote,/satʃerdɔte/,"I thought, “for a Catholic priest.","Ho pensato: ""per un prete cattolico"".","/o pensato: ""per ʊn prɛte katːɔliko""./",B1,Social,"B1,Social",
primitive,primitivo,/primitivo/,"It is a radical, a primitive impulse—elementary.","È un impulso radicale, primitivo, elementare.","/e ʊn impulso radikale, primitivo, elementare./",B1,Social,"B1,Social",
principle,principio,/printʃipio/,Stealing is a bad principle.,Rubare è un principio sbagliato.,/rʊbare e ʊn printʃipio zbaʎato./,B1,Social,"B1,Social",
printing,stampa,/stampa/,"It meant, “Printing will kill architecture.","Significava: ""La stampa ucciderà l'architettura"".","/siɲifikava: ""la stampa ʊtʃːideɾa larkitetːura""./",B1,Social,"B1,Social",
prisoner,prigioniero,/pridʒoniɛro/,I’ll tell the prisoner so.,Lo dirò al prigioniero.,/lo diɾɔ al pridʒoniɛro./,B1,Social,"B1,Social",
proclaim,proclamare,/proklamare/,"I will proclaim thee, Angelo, look for’t.","Ti proclamerò, Angelo, cerca.","/tɪ proklameɾɔ, andʒelo, tʃerka./",B1,Social,"B1,Social",
producer,produttore,/prodʊtːore/,"Gatsby identified him, adding that he was a small producer.","Gatsby lo identificò, aggiungendo che si trattava di un piccolo produttore.","/ɡatzbɪ lo identifikɔ, adʒːʊndʒɛndo ke sɪ tratːava dɪ ʊn pikːolo prodʊtːore./",B1,Social,"B1,Social",
profession,professione,/professjone/,"I have no profession, ” said Cecil.","Non ho una professione"", disse Cecil.","/non o ʊna professjone"", disse tʃetʃil./",B1,Social,"B1,Social",
program,programma,/proɡramma/,Has Mary joined the apprenticeship program?,Mary ha aderito al programma di apprendistato?,/mɛːɾɪ a aderito al proɡramma dɪ apːrendistato?/,B1,Social,"B1,Social",
prohibition,divieto,/divjɛto/,"The prohibition against what is entirely blue, etc.","La proibizione di ciò che è interamente blu, ecc.","/la proibitsione dɪ tʃɔ ke e interamente blu, ekː./",B1,Social,"B1,Social",
promotion,promozione,/promotsione/,"Hence, with small promotion, kind Indians have but proportionate influence.","Quindi, con una piccola promozione, gli indiani gentili non hanno che un'influenza proporzionata.","/kwindɪ, kon ʊna pikːola promotsione, ʎɪ indjanɪ dʒentilɪ non anno ke ʊninflʊɛntsa proportsjonata./",B1,Social,"B1,Social",
pronoun,pronome,/pronome/,A close look at how the pronouns are used shows that this reading is unlikely.,Un'attenta analisi del modo in cui vengono utilizzati i pronomi mostra che questa lettura è improbabile.,/ʊnatːɛnta analizɪ del mɔdo in kuj veŋɡono ʊtilidzːatɪ i pronomɪ mostra ke kwesta letːura e improbabile./,B1,Social,"B1,Social",
proof,prova,/prɔva/,I must watch for proof.,Devo guardare per avere una prova.,/dɛvo ɡwardare per avere ʊna prɔva./,B1,Social,"B1,Social",
proportion,proporzione,/proportsione/,What is your remark on that proportion?,Qual è la sua osservazione su questa proporzione?,/kwal e la sʊa osservatsione sʊ kwesta proportsione?/,B1,Social,"B1,Social",
proposal,proposta,/proposta/,But I would make another proposal.,Ma vorrei fare un'altra proposta.,/ma vorɾɛi fare ʊnaltra proposta./,B1,Social,"B1,Social",
protest,protesta,/protɛsta/,But these protests were ineffectual.,Ma queste proteste sono state inefficaci.,/ma kweste protɛste sono state ineffikatʃɪ./,B1,Social,"B1,Social",
proverb,proverbio,/provɛrbio/,How true the old proverbs are.,Quanto sono veri i vecchi proverbi.,/kwanto sono verɪ i vekːɪ provɛrbɪ./,B1,Social,"B1,Social",
publisher,editore,/editore/,"These poems were suppressed on account of six, and poet and publisher summoned.","Queste poesie sono state soppresse a causa di sei, e il poeta e l'editore sono stati convocati.","/kweste poezie sono state sopːrɛsse a kaʊza dɪ sɛi, e il poɛta e leditore sono statɪ konvokatɪ./",B1,Social,"B1,Social",
pupil,alunno,/alunno/,I have received pupils here.,Ho ricevuto degli alunni qui.,/o ritʃevuto deʎɪ alunnɪ kwi./,B1,Social,"B1,Social",
puppy,cucciolo,/kutʃːolo/,I shall laugh myself to death at this puppy-headed monster.,Riderei a crepapelle per questo mostro con la testa da cucciolo.,/riderɛi a krepapɛlle per kwesto mostro kon la tɛsta da kutʃːolo./,B1,Social,"B1,Social",
puzzle,puzzle,/patsol/,"Why, your explanation makes it a harder puzzle than before.",La sua spiegazione rende l'enigma più difficile di prima.,/la sʊa spjeɡatsione rɛnde leniɡma pjʊ diffitʃile dɪ prima./,B1,Social,"B1,Social",
qualification,qualifica,/kwalifika/,These are the seven qualifications for graduation.,Queste sono le sette qualifiche per il diploma.,/kweste sono le sɛtːe kwalifike per il diplɔma./,B1,Social,"B1,Social",
qualify,qualificarsi,/kwalifikarsɪ/,"I should like to qualify it, if you have no objection.","Vorrei qualificarla, se non avete obiezioni.","/vorɾɛi kwalifikarla, se non avete objetsionɪ./",B1,Social,"B1,Social",
question,domanda,/domanda/,I should ask that question.,Dovrei fare questa domanda.,/dovrɛi fare kwesta domanda./,B1,Social,"B1,Social",
questionnaire,questionario,/kwestjonario/,Let me know when you complete the questionnaire.,Fatemi sapere quando completate il questionario.,/fatemɪ sapere kwando kompletate il kwestjonario./,B1,Social,"B1,Social",
queue,coda,/koda/,"His hair was extremely gray, and collected into a queue behind.",I suoi capelli erano estremamente grigi e raccolti in una coda dietro.,/i sʊɔi kapellɪ ɛrano estremamente ɡridʒɪ e rakːɔltɪ in ʊna koda djɛtro./,B1,Social,"B1,Social",
quotation,quotazione,/kwotatsione/,[Footnote:This note seems to be a quotation.,[Questa nota sembra essere una citazione.,/[kwesta nɔta sembra ɛssere ʊna tʃitatsione./,B1,Social,"B1,Social",
quote,citazione,/tʃitatsione/,I will quote but one example.,Citerò solo un esempio.,/tʃiteɾɔ solo ʊn ezɛmpio./,B1,Social,"B1,Social",
raspberry,lampone,/lampone/,"It was the color of raspberry, and JONL said it tasted rather bitter.",Era del colore del lampone e JONL disse che aveva un sapore piuttosto amaro.,/ɛra del kolore del lampone e dʒɔnl disse ke aveva ʊn sapore pjʊtːɔsto amaro./,B1,Social,"B1,Social",
recall,richiamo,/rikjamo/,I can recall nothing worse.,Non ricordo nulla di peggio.,/non rikɔrdo nulla dɪ pɛdʒːo./,B1,Social,"B1,Social",
recommendation,raccomandazione,/rakːomandatsione/,"Your uncle’s recommendation has done it, Mr.","La raccomandazione di suo zio l'ha fatto, Mr.","/la rakːomandatsione dɪ sʊo dzio la fatːo, ɛmmeɛrɾe./",B1,Social,"B1,Social",
referee,arbitro,/arbitro/,"I was in a referee, Sammy.","Ero in un arbitro, Sammy.","/ɛro in ʊn arbitro, sammɪ./",B1,Social,"B1,Social",
reference,riferimento,/riferimento/,These are the four great references.,Questi sono i quattro grandi riferimenti.,/kwestɪ sono i kwatːro ɡrandɪ riferimentɪ./,B1,Social,"B1,Social",
reflection,riflessione,/riflessjone/,This is called the power of reflection.,Questo si chiama potere della riflessione.,/kwesto sɪ kjama potere della riflessjone./,B1,Social,"B1,Social",
refusal,rifiuto,/rifjuto/,Refusal of this was rare.,Il rifiuto è stato raro.,/il rifjuto e stato raro./,B1,Social,"B1,Social",
regard,riguardo,/riɡwardo/,Have you no regard for your baby?,Non avete alcun riguardo per il vostro bambino?,/non avete alkʊn riɡwardo per il vɔstro bambino?/,B1,Social,"B1,Social",
regarding,per quanto riguarda,/per kwanto riɡwarda/,We have a dispute regarding genealogy.,Abbiamo una disputa sulla genealogia.,/abːjamo ʊna dispʊta sʊlla dʒenealodʒia./,B1,Social,"B1,Social",
register,registro,/redʒistro/,The Man in the Iron Mask was inscribed on the register of St.,L'Uomo con la Maschera di Ferro è stato iscritto nel registro di St.,/lwɔmo kon la maːskɛra dɪ fɛrɾo e stato iskritːo nel redʒistro dɪ ɛssetɪ./,B1,Social,"B1,Social",
registration,registrazione,/redʒistratsione/,He was absent during registration.,Era assente durante la registrazione.,/ɛra assɛnte dʊrante la redʒistratsione./,B1,Social,"B1,Social",
regulation,regolamento,/reɡolamento/,They had certain privileges; particular regulations determined their rights and obligations.,Essi godevano di determinati privilegi; norme particolari ne determinavano i diritti e gli obblighi.,/ɛssɪ ɡodevano dɪ determinatɪ privilɛdʒɪ; nɔrme partikolarɪ ne determinavano i diritːɪ e ʎɪ obːliɡɪ./,B1,Social,"B1,Social",
relation,relazione,/relatsione/,There are some relations of Mrs.,Ci sono alcuni parenti di Mrs.,/tʃɪ sono alkʊnɪ parɛntɪ dɪ ɛmmeɛrɾeɛsse./,B1,Social,"B1,Social",
relative,relativo,/relativo/,Do you mean my single relative--eh?,Intendi il mio unico parente... eh?,/intɛndɪ il mio uniko parɛnte... e?/,B1,Social,"B1,Social",
religious,religioso,/relidʒozo/,"Are they most religious, political, or festive?","Sono più religiosi, politici o festosi?","/sono pjʊ relidʒozɪ, polititʃɪ o festɔzɪ?/",B1,Social,"B1,Social",
rely,affidarsi,/affidarsɪ/,"Jarndyce, you may rely upon him!","Jarndyce, potete contare su di lui!","/dʒarnditʃe, potete kontare sʊ dɪ lui!/",B1,Social,"B1,Social",
remainder,resto,/rɛsto/,The remainder was presumably added later.,Il resto è stato presumibilmente aggiunto in seguito.,/il rɛsto e stato prezʊmibilmente adʒːunto in seːɡwito./,B1,Social,"B1,Social",
remark,osservazione,/osservatsione/,Did you ever remark that door?,Ha mai osservato quella porta?,/a maj osservato kwella pɔrta?/,B1,Social,"B1,Social",
remembrance,ricordo,/rikɔrdo/,That secluded sister is my first remembrance.,Quella sorella appartata è il mio primo ricordo.,/kwella sorɛlla apːartata e il mio primo rikɔrdo./,B1,Social,"B1,Social",
repay,ripagare,/ripaɡare/,How shall I ever repay you?,Come potrò mai ripagarti?,/kome potrɔ maj ripaɡartɪ?/,B1,Social,"B1,Social",
representative,rappresentante,/rapːrezentante/,10 They were the representatives of the emperor.,10 Erano i rappresentanti dell'imperatore.,/djɛtʃɪ ɛrano i rapːrezentantɪ dellimperatore./,B1,Social,"B1,Social",
reservation,prenotazione,/prenotatsione/,I most unfeignedly beseech your lordship to make some reservation of your wrongs.,Prego vivamente Vostra Signoria di fare un po' di riserva sui vostri torti.,/prɛɡo vivamente vɔstra siɲoria dɪ fare ʊn po dɪ rizɛrva sʊi vɔstrɪ tɔrtɪ./,B1,Social,"B1,Social",
reserve,riserva,/rizɛrva/,His reserve had been always excessive and habitual.,Il suo riserbo era sempre stato eccessivo e abituale.,/il sʊo rizɛrbo ɛra sɛmpre stato etʃːessivo e abitʊale./,B1,Social,"B1,Social",
resident,residente,/rezidɛnte/,This is the proper conduct for resident monks.,Questa è la condotta corretta per i monaci residenti.,/kwesta ɛ la kondotːa korɾɛtːa per i mɔnatʃɪ rezidɛntɪ./,B1,Social,"B1,Social",
resolve,risolvere,/rizolvere/,This is your final resolve!,Questa è la vostra decisione finale!,/kwesta ɛ la vɔstra detʃizione finale!/,B1,Social,"B1,Social",
revise,rivedere,/rivedɛre/,"Just now, however, several of the State administrations are preparing to radically revise their working plans.","Proprio ora, tuttavia, diverse amministrazioni statali si stanno preparando a rivedere radicalmente i loro piani di lavoro.","/prɔprio ora, tʊtːavia, divɛrse amministratsionɪ statalɪ sɪ stanno prepaɾando a rivedɛre radikalmente i lɔro pjanɪ dɪ lavɔro./",B1,Social,"B1,Social",
revision,revisione,/revizione/,The proofs have had the advantage of revision by M.,Le prove hanno avuto il vantaggio di una revisione da parte di M.,/le prɔve anno avuto il vantadʒːo dɪ ʊna revizione da parte dɪ ɛmme./,B1,Social,"B1,Social",
reward,premio,/prɛmio/,I had forgot the reward.,Avevo dimenticato la ricompensa.,/avevo dimentikato la rikompɛnsa./,B1,Social,"B1,Social",
rewrite,riscrivere,/riskrivere/,You should rewrite this sentence.,Dovrebbe riscrivere questa frase.,/dovrɛbːe riskrivere kwesta fraze./,B1,Social,"B1,Social",
riddle,indovinello,/indovinɛllo/,"The riddle, so far, was now unriddled.","L'enigma, fino a quel momento, non era stato sciolto.","/leniɡma, fino a kwel momento, non ɛra stato ʃɔlto./",B1,Social,"B1,Social",
runaway,fuga,/fuɡa/,"What is he, after all, they would say?—a runaway.","Che cos'è, dopo tutto, direbbero? Un fuggiasco.","/ke kozɛ, dopo tutːo, direbːero? ʊn fʊdʒːasko./",B1,Social,"B1,Social",
safeguard,salvaguardia,/salvaɡwardia/,It is our safeguard against injury.,È la nostra salvaguardia contro gli infortuni.,/e la nɔstra salvaɡwardia kontro ʎɪ infortunɪ./,B1,Social,"B1,Social",
salesman,venditore,/venditore/,"Is he reconciled to his father-in-law, the great potato salesman?","Si è riconciliato con il suocero, il grande venditore di patate?","/sɪ e rikontʃiliato kon il sʊɔːtʃero, il ɡrande venditore dɪ patate?/",B1,Social,"B1,Social",
sand,sabbia,/sabːia/,The sand was heaped up with them.,La sabbia era ammassata con loro.,/la sabːia ɛra ammassata kon lɔro./,B1,Social,"B1,Social",
satellite,satellite,/satɛllite/,Telstar was the world's first communication satellite.,Telstar è stato il primo satellite di comunicazione al mondo.,/telstar e stato il primo satɛllite dɪ komʊnikatsione al mondo./,B1,Social,"B1,Social",
scholar,studioso,/stʊdjozo/,You are a fine scholar.,Lei è un ottimo studioso.,/lɛi e ʊn otːimo stʊdjozo./,B1,Social,"B1,Social",
schoolmate,compagno di scuola,/kompaɲɲo dɪ skʊɔla/,Tom was a schoolmate of mine.,Tom era un mio compagno di scuola.,/tɔm ɛra ʊn mio kompaɲɲo dɪ skʊɔla./,B1,Social,"B1,Social",
schoolteacher,insegnante,/inseɲante/,Dmitri was a Catholic schoolteacher.,Dmitri era un insegnante di scuola cattolica.,/dmitrɪ ɛra ʊn inseɲante dɪ skʊɔla katːɔlika./,B1,Social,"B1,Social",
scold,rimprovero,/rimprɔvero/,But you must not scold him.,Ma non dovete rimproverarlo.,/ma non dovete rimproverarlo./,B1,Social,"B1,Social",
scratch,graffio,/ɡraffio/,"Old Scratch has got his own at last, hey?","Il vecchio Scratch ha finalmente il suo, eh?","/il vɛkːio skrattʃ a finalmente il suo, e?/",B1,Social,"B1,Social",
security,sicurezza,/sikʊretsːa/,All these and security were within.,Tutto questo e la sicurezza erano all'interno.,/tutːo kwesto e la sikʊretsːa ɛrano allintɛrno./,B1,Social,"B1,Social",
selection,selezione,/seletsione/,It is a curious selection.,È una selezione curiosa.,/e ʊna seletsione kʊriɔza./,B1,Social,"B1,Social",
sensation,sensazione,/sensatsione/,Was there a great sensation?,C'è stata una grande sensazione?,/tʃe stata ʊna ɡrande sensatsione?/,B1,Social,"B1,Social",
servant,servitore,/servitore/,Taken in by the servant?,Accolto dalla servitù?,/akːɔlto dalla servitu?/,B1,Social,"B1,Social",
server,server,/sɛrver/,You know what I told you about time-servers and wealth-worshippers?,Sapete cosa vi ho detto a proposito dei servitori del tempo e degli adoratori della ricchezza?,/sapete kɔza vɪ o detːo a propɔzito deɪ servitorɪ del tɛmpo e deʎɪ adoratorɪ della rikːetsːa?/,B1,Social,"B1,Social",
session,sessione,/sessjone/,"The Clerkinwell Sessions have brought it upon themselves, ma’am, ” replied Mr.","I Clerkinwell Sessions se la sono cercata, signora"", rispose Mr.","/i klerkinwel sessjons se la sono tʃerkata, siɲora"", rispoze ɛmmeɛrɾe./",B1,Social,"B1,Social",
set,set,/sɛt/,Wants it to set in.,Vuole che si instauri.,/vʊɔle ke sɪ instaʊrɪ./,B1,Social,"B1,Social",
set,set,/sɛt/,Wants it to set in.,Vuole che si instauri.,/vʊɔle ke sɪ instaʊrɪ./,B1,Social,"B1,Social",
settlement,insediamento,/insedjamento/,But the king’s settlement did not meet her expectations.,Ma l'insediamento del re non soddisfa le sue aspettative.,/ma linsedjamento del rɛ non sodːisfa le sʊe aspetːative./,B1,Social,"B1,Social",
settler,colono,/kɔlono/,"I was a guide, a pathfinder, an original settler.","Sono stata una guida, un'apripista, una colona originale.","/sono stata ʊna ɡwida, ʊnapripista, ʊna kolona oridʒinale./",B1,Social,"B1,Social",
sharp,affilato,/affilato/,She is so immensely sharp.,È così immensamente acuta.,/e kozi immensamente akuta./,B1,Social,"B1,Social",
sheriff,sceriffo,/ʃeriffo/,"Namby’s the name, ’ said the sheriff’s deputy, as Mr.","Il nome è Namby"", disse l'agente dello sceriffo, mentre Mr.","/il nome e nambɪ"", disse ladʒɛnte dello ʃeriffo, mentre ɛmmeɛrɾe./",B1,Social,"B1,Social",
shopper,shopper,/ʃopːɛr/,Mary is a mystery shopper.,Mary è una mystery shopper.,/mɛːɾɪ e ʊna mistɛrɪ ʃopːɛr./,B1,Social,"B1,Social",
shrimp,gambero,/ɡambero/,It cannot be this weak and writhled shrimp Should strike such terror to his enemies.,Non può essere questo gambero debole e contorto a incutere tanto terrore ai suoi nemici.,/non pʊɔ ɛssere kwesto ɡambero debole e kontɔrto a inkutere tanto terɾore aj sʊɔi nemitʃɪ./,B1,Social,"B1,Social",
sigh,sospiro,/sospiro/,"You may well sigh, Mrs.","Può anche sospirare, signora.","/pʊɔ anke sospirare, siɲora./",B1,Social,"B1,Social",
signal,segnale,/seɲale/,The Canadian’s signal did not come.,Il segnale del canadese non arrivò.,/il seɲale del kanadeze non arɾivɔ./,B1,Social,"B1,Social",
signature,firma,/firma/,I have nothing but his signature.,Non ho altro che la sua firma.,/non o altro ke la sʊa firma./,B1,Social,"B1,Social",
significance,significato,/siɲifikato/,The exact significance of this is unclear.,Il significato esatto di questo dato non è chiaro.,/il siɲifikato ezatːo dɪ kwesto dato non e kjaro./,B1,Social,"B1,Social",
signpost,cartello,/kartɛllo/,"The signpost said ""Welcome to Itu!","Il cartello diceva ""Benvenuti a Itu!","/il kartɛllo ditʃeva ""benvenutɪ a itʊ!/",B1,Social,"B1,Social",
slip,slittamento,/zlitːamento/,It was a slip of mine.,È stato un mio lapsus.,/e stato ʊn mio lapsʊs./,B1,Social,"B1,Social",
slogan,slogan,/zlɔɡan/,"The police slogan is ""To serve and protect"".","Lo slogan della polizia è ""Servire e proteggere"".","/lo zlɔɡan della politsia ɛː ""servire e protedʒːere""./",B1,Social,"B1,Social",
slot,slot,/zlot/,Algeria will rise many slots on the list of the world's emerging economies.,L'Algeria salirà di molte posizioni nella lista delle economie emergenti del mondo.,/laldʒeria saliɾa dɪ molte pozitsionɪ nella lista delle ekonomie emerdʒɛntɪ del mondo./,B1,Social,"B1,Social",
smoker,fumatore,/fʊmatore/,"Mary is a smoker, isn't she?","Mary è una fumatrice, vero?","/mɛːɾɪ e ʊna fʊmatritʃe, vero?/",B1,Social,"B1,Social",
sophomore,sophomore,/sofomore/,"Experience, sir, "" originally observed the sophomore, ""is the only teacher.","L'esperienza, signore"", osservò inizialmente il secondo anno, ""è l'unica insegnante.","/lesperiɛntsa, siɲore"", osservɔ initsjalmente il sekondo anno, ""e lunika inseɲante./",B1,Social,"B1,Social",
soul,anima,/anima/,He is a kind soul.,È un'anima gentile.,/e ʊnanima dʒentile./,B1,Social,"B1,Social",
southeast,sud-est,/sudest/,And as to the direction--are we still going to the southeast?,"E per quanto riguarda la direzione, stiamo ancora andando verso sud-est?","/e per kwanto riɡwarda la diretsione, stjamo ankora andando vɛrso sudest?/",B1,Social,"B1,Social",
southwest,sud-ovest,/sudɔvest/,The west and especially the southwest were relatively exempt.,L'ovest e soprattutto il sud-ovest sono stati relativamente esenti.,/lɔvest e sopratːutːo il sudɔvest sono statɪ relativamente ezɛntɪ./,B1,Social,"B1,Social",
specialist,specialista,/spetʃalista/,He must see a specialist.,Deve rivolgersi a uno specialista.,/dɛve rivoldʒersɪ a uno spetʃalista./,B1,Social,"B1,Social",
spectacular,spettacolare,/spetːakolare/,"We watched it, it was spectacular!","L'abbiamo guardato, è stato spettacolare!","/labːjamo ɡwardato, e stato spetːakolare!/",B1,Social,"B1,Social",
spectator,spettatore,/spetːatore/,A lane was forthwith opened through the crowd of spectators.,Si aprì subito una corsia attraverso la folla di spettatori.,/sɪ apri subito ʊna korsia atːravɛrso la fɔlla dɪ spetːatorɪ./,B1,Social,"B1,Social",
spirit,spirito,/spirito/,Tom was in high spirits.,Tom era di buon umore.,/tɔm ɛra dɪ bwɔn ʊmore./,B1,Social,"B1,Social",
spiritual,spirituale,/spiritʊale/,This spiritual life is unreliable.,Questa vita spirituale è inaffidabile.,/kwesta vita spiritʊale e inaffidabile./,B1,Social,"B1,Social",
sponge,spugna,/spuɲɲa/,"Take you me for a sponge, my lord?","Mi prendete per una spugna, mio signore?","/mɪ prendete per ʊna spuɲɲa, mio siɲore?/",B1,Social,"B1,Social",
sponsor,sponsor,/sponsor/,A historical Janaka of Mithilā was the royal sponsor of Yājñavalkya.,Uno storico Janaka di Mithilā fu lo sponsor reale di Yājñavalkya.,/uno stɔriko dʒanaka dɪ mitila fʊ lo sponsor reale dɪ jadʒɲavalkja./,B1,Social,"B1,Social",
sports,sport,/spɔrt/,"From henceforth I will, coz, and devise sports.","D'ora in poi farò, farò e farò sport.","/dora in pɔi faɾɔ, faɾɔ e faɾɔ spɔrt./",B1,Social,"B1,Social",
standard,standard,/standard/,What is a standard ration?,Che cos'è una razione standard?,/ke kozɛ ʊna ratsione standard?/,B1,Social,"B1,Social",
steady,costante,/kostante/,"Be steady, and wing him.","Siate fermi, e fatelo volare.","/sjate fermɪ, e fatelo volare./",B1,Social,"B1,Social",
stem,stelo,/stɛlo/,Where they stem from has been stated.,La loro origine è stata dichiarata.,/la lɔro oridʒine e stata dikjaɾata./,B1,Social,"B1,Social",
sticker,adesivo,/adezivo/,Tom's bike is full of stickers.,La bicicletta di Tom è piena di adesivi.,/la bitʃikletːa dɪ tɔm e pjɛna dɪ adezivɪ./,B1,Social,"B1,Social",
storyteller,narratore,/narɾatore/,Sami is an amazing storyteller.,Sami è una narratrice straordinaria.,/samɪ e ʊna narɾatritʃe straordinaria./,B1,Social,"B1,Social",
strain,ceppo,/tʃepːo/,I could detect the strain in the Professor’s patient voice.,Potevo percepire la tensione nella voce paziente del professore.,/potɛvo pertʃepire la tensjone nella votʃe patsiɛnte del professore./,B1,Social,"B1,Social",
strip,striscia,/striʃa/,"Hence with thy stripes, be gone.","Quindi, con le tue strisce, vattene.","/kwindɪ, kon le tʊe striʃe, vatːene./",B1,Social,"B1,Social",
stripe,striscia,/striʃa/,"Hence with thy stripes, be gone.","Quindi, con le tue strisce, vattene.","/kwindɪ, kon le tʊe striʃe, vatːene./",B1,Social,"B1,Social",
substance,sostanza,/sostantsa/,What are the pectose substances?,Che cosa sono le sostanze pectose?,/ke kɔza sono le sostantse pektoze?/,B1,Social,"B1,Social",
substitute,sostituto,/sostituto/,But Weena was a pleasant substitute.,Ma Weena era un piacevole sostituto.,/ma weɛna ɛra ʊn pjatʃevole sostituto./,B1,Social,"B1,Social",
suffix,suffisso,/sʊffisso/,↩ Virāgunaṁ is a secondary derivation from virāga with the -una suffix.,Virāgunaṁ è una derivazione secondaria da virāga con il suffisso -una.,/vu i ɛrɾe aːmakron dʒi u ɛnne a letːeːraunoeːkwatːrouno e ʊna derivatsione sekondaria da viraɡa kon il sʊffisso una./,B1,Social,"B1,Social",
suicide,suicidio,/sʊitʃidio/,"Reverend Sāriputta, I will commit suicide.","Reverendo Sāriputta, mi suiciderò.","/reverɛndo sariputːa, mɪ sʊitʃideɾɔ./",B1,Social,"B1,Social",
summarise,riassumere,/riassumere/,"Could you summarise the relevant points, please?","Potrebbe riassumere i punti rilevanti, per favore?","/potrɛbːe riassumere i puntɪ rilevantɪ, per favore?/",B1,Social,"B1,Social",
summarize,riassumere,/riassumere/,Sometimes a verse is added that summarizes the content.,A volte viene aggiunto un versetto che riassume il contenuto.,/a vɔlte vjɛne adʒːunto ʊn versetːo ke riassume il kontenuto./,B1,Social,"B1,Social",
superior,superiore,/sʊperiore/,"In understanding, Darcy was the superior.","Nella comprensione, Darcy era il superiore.","/nella komprensjone, dartʃɪ ɛra il sʊperiore./",B1,Social,"B1,Social",
supporter,sostenitore,/sostenitore/,And good supporters are you.,E buoni sostenitori siete voi.,/e bʊɔnɪ sostenitorɪ sjete voi./,B1,Social,"B1,Social",
